788400	12	1	1	10	3	6	300	3.2	1.8	1024	4	90	60	0	0	1	280	-317	1
792000	12	1	1	10	4	5	289	2.8	1.2	1024	3.9	92	60	0	0	1	272	-316	1
795600	12	1	1	10	5	6	306	3.5	1	1025	3.8	94	60	0	0	1	270	-315	1
799200	12	1	1	10	6	7	310	3.3	0.4	1025	3.8	96	63	0	0	1	278	-315	1
802800	12	1	1	10	7	8	320	3.9	0.4	1026	3.7	97	25	0	0	1	286	-314	1
806400	12	1	1	10	8	8	295	3.4	0.6	1027	3.8	98	-1	0	5	1	291	-312	1
810000	12	1	1	10	9	7	310	2.6	1.1	1028	3.9	99	-1	6	47	1	288	-311	1
813600	12	1	1	10	10	8	273	2.9	1.8	1028	4.1	98	-1	0	50	1	289	-312	1
817200	12	1	1	10	11	7	310	3.4	2.4	1028	4.2	96	-1	0	39	1	292	-314	1
820800	12	1	1	10	12	7	320	3.9	2.8	1028	4.1	92	-1	0	31	1	290	-315	1
824400	12	1	1	10	13	7	313	2.9	2.8	1029	4.1	89	-1	0	24	1	291	-316	1
828000	12	1	1	10	14	7	290	3	3.2	1029	4	87	-1	0	20	1	293	-316	1
831600	12	1	1	10	15	8	280	2.3	3.1	1029	4	85	-1	0	7	1	299	-315	1
835200	12	1	1	10	16	7	291	2.3	2.8	1029	3.9	85	-1	0	0	1	295	-314	1
838800	12	1	1	10	17	8	300	2.4	2.7	1030	3.9	86	60	0	0	1	291	-312	1
842400	12	1	1	10	18	7	310	2.4	2.5	1030	3.8	85	21	0	0	1	288	-310	1
846000	12	1	1	10	19	7	276	2.8	1.9	1030	3.7	86	60	0	0	1	279	-309	1
849600	12	1	1	10	20	8	275	2.3	1.9	1031	3.7	86	60	0	0	1	282	-308	1
853200	12	1	1	10	21	8	251	2.4	1.8	1031	3.7	87	58	0	0	1	283	-308	1
856800	12	1	1	10	22	8	235	2.9	1.8	1031	3.6	86	63	0	0	1	283	-308	1
860400	12	1	1	10	23	7	225	2.7	1.7	1031	3.6	86	61	0	0	1	278	-307	1
864000	12	1	1	10	24	7	230	2.7	1.6	1031	3.6	85	63	0	0	1	274	-306	1
867600	12	1	1	11	1	7	209	3.4	1.5	1031	3.5	84	63	0	0	1	272	-304	1
871200	12	1	1	11	2	7	236	3.5	1.4	1032	3.4	82	63	0	0	1	271	-303	1
874800	12	1	1	11	3	7	240	4	1.1	1032	3.3	81	61	0	0	1	271	-302	1
878400	12	1	1	11	4	7	211	4.2	0.5	1032	3.3	84	61	0	0	1	269	-301	1
882000	12	1	1	11	5	7	216	4.5	-0.1	1031	3.3	86	21	0	0	1	268	-300	1
885600	12	1	1	11	6	8	240	3.4	0	1032	3.2	87	-1	0	0	1	272	-300	1
889200	12	1	1	11	7	8	229	4.1	-0.1	1032	3.3	88	2	0	0	1	276	-299	1
892800	12	1	1	11	8	8	208	4.2	0.1	1032	3.3	89	21	0	0	1	276	-300	1
896400	12	1	1	11	9	7	209	4.8	0.4	1032	3.3	86	25	0	31	1	273	-302	1
900000	12	1	1	11	10	6	199	3.8	0.7	1032	3.2	83	1	93	68	1	264	-306	1
903600	12	1	1	11	11	5	194	4.1	1.2	1032	3.2	80	-1	126	96	1	256	-310	1
907200	12	1	1	11	12	5	220	4.1	2	1032	3.2	78	25	139	100	1	254	-313	1
910800	12	1	1	11	13	4	207	3.9	2.6	1031	3.3	75	83	118	93	1	252	-315	1
914400	12	1	1	11	14	4	210	3.1	2.7	1031	3.3	73	26	70	73	1	249	-315	1
918000	12	1	1	11	15	4	200	3.1	2.1	1031	3.3	75	27	11	34	1	249	-315	1
921600	12	1	1	11	16	5	194	3.7	1.4	1031	3.4	80	2	0	0	1	254	-313	1
925200	12	1	1	11	17	5	201	3.6	0	1030	3.3	85	-1	0	0	1	258	-311	1
928800	12	1	1	11	18	6	207	3.1	-1.1	1030	3.2	90	-1	0	0	1	261	-309	1
932400	12	1	1	11	19	8	203	3.1	-1.9	1031	3.2	95	2	0	0	1	274	-309	1
