327600	12	1	1	4	19	8	20	3.9	0.1	1025	3.5	92	-1	0	0	1	311	-315	0
331200	12	1	1	4	20	8	30	3.4	0.2	1025	3.7	97	-1	0	0	1	311	-315	0
334800	12	1	1	4	21	8	60	3.4	0.5	1025	3.8	99	-1	0	0	1	312	-315	0
338400	12	1	1	4	22	7	70	4.2	0.6	1025	3.9	100	-1	0	0	1	306	-315	0
342000	12	1	1	4	23	8	70	3.3	0.7	1025	3.9	100	-1	0	0	1	305	-315	0
345600	12	1	1	4	24	8	80	4.4	0.8	1024	3.9	98	-1	0	0	1	311	-315	0
349200	12	1	1	5	1	8	80	4.7	0.6	1024	3.9	98	-1	0	0	1	311	-315	0
352800	12	1	1	5	2	8	80	5.3	0.5	1024	3.9	99	-1	0	0	1	312	-315	0
356400	12	1	1	5	3	8	80	5.5	0.7	1024	3.9	100	-1	0	0	1	312	-315	0
360000	12	1	1	5	4	8	80	5.7	0.7	1024	3.9	100	-1	0	0	1	311	-315	0
363600	12	1	1	5	5	8	80	5.8	0.7	1023	3.9	100	-1	0	0	1	312	-315	0
367200	12	1	1	5	6	8	81	6.5	0.6	1023	3.9	100	-1	0	0	1	313	-315	0
370800	12	1	1	5	7	8	80	6.2	0.9	1023	3.9	99	-1	0	0	1	313	-315	0
374400	12	1	1	5	8	8	80	6.4	0.6	1023	3.9	99	-1	0	0	1	313	-315	0
378000	12	1	1	5	9	7	90	6.1	0.7	1023	3.9	99	-1	0	41	1	306	-315	0
381600	12	1	1	5	10	5	80	6.1	0.8	1023	3.9	99	-1	1	59	1	283	-315	0
385200	12	1	1	5	11	6	80	6.9	0.6	1022	3.9	99	-1	0	44	1	275	-315	0
388800	12	1	1	5	12	8	80	6.4	0.5	1022	3.8	98	-1	0	49	1	298	-316	0
392400	12	1	1	5	13	7	80	6	0.6	1021	3.8	96	-1	0	43	1	306	-318	0
396000	12	1	1	5	14	8	90	7.2	0.6	1021	3.7	94	-1	0	23	1	306	-318	0
399600	12	1	1	5	15	8	90	6.6	0.3	1020	3.6	92	-1	0	3	1	313	-318	0
403200	12	1	1	5	16	8	80	6	-0.2	1020	3.6	94	-1	0	0	1	312	-317	0
406800	12	1	1	5	17	8	90	6.5	-0.3	1020	3.5	95	-1	0	0	1	311	-316	0
410400	12	1	1	5	18	8	101	5.8	-0.4	1020	3.4	94	-1	0	0	1	310	-316	0
414000	12	1	1	5	19	8	101	6.3	-0.5	1020	3.4	93	-1	0	0	1	310	-316	0
417600	12	1	1	5	20	8	91	5.7	-0.4	1020	3.4	93	-1	0	0	1	309	-316	0
421200	12	1	1	5	21	8	100	5.7	-0.4	1020	3.4	92	-1	0	0	1	310	-316	0
424800	12	1	1	5	22	8	100	6.8	-0.5	1020	3.4	93	-1	0	0	1	309	-316	0
428400	12	1	1	5	23	8	100	5.7	-0.6	1020	3.3	93	-1	0	0	1	309	-316	0
432000	12	1	1	5	24	7	100	6.5	-0.6	1020	3.3	91	-1	0	0	1	304	-316	0
435600	12	1	1	6	1	7	90	5.8	-0.8	1020	3.2	90	-1	0	0	1	299	-316	0
439200	12	1	1	6	2	7	90	6.6	-0.9	1020	3.2	91	-1	0	0	1	298	-316	0
442800	12	1	1	6	3	7	90	6.5	-1	1020	3.2	92	-1	0	0	1	298	-315	0
446400	12	1	1	6	4	8	90	6.7	-1.1	1020	3.2	92	-1	0	0	1	302	-315	0
450000	12	1	1	6	5	7	81	6.4	-1.3	1020	3.2	93	-1	0	0	1	301	-315	0
453600	12	1	1	6	6	8	90	5.4	-1.6	1020	3.2	94	-1	0	0	1	300	-315	0
457200	12	1	1	6	7	8	81	6.3	-1.7	1020	3.1	94	-1	0	0	1	305	-315	0
460800	12	1	1	6	8	8	100	6.1	-2.1	1021	3.1	94	-1	0	0	1	304	-316	0
464400	12	1	1	6	9	7	100	5.6	-2.1	1021	3.1	96	-1	0	32	1	298	-316	0
468000	12	1	1	6	10	7	90	6.2	-1.9	1022	3.1	97	-1	0	42	1	295	-316	0
471600	12	1	1	6	11	7	90	6.6	-2	1022	3.1	95	-1	0	38	1	295	-317	0
475200	12	1	1	6	12	7	100	6	-2.1	1022	3	94	-1	0	32	1	295	-317	0
478800	12	1	1	6	13	8	100	6.4	-2	1022	3	94	-1	0	24	1	299	-318	0
482400	12	1	1	6	14	8	100	5.2	-1.7	1022	3.1	94	-1	0	14	1	305	-318	0
486000	12	1	1	6	15	8	100	6.1	-1.3	1022	3.2	94	5	0	2	1	306	-317	0
489600	12	1	1	6	16	8	80	5.2	-0.9	1022	3.2	92	5	0	0	1	308	-317	0
493200	12	1	1	6	17	8	90	5.2	-0.8	1022	3.2	90	5	0	0	1	308	-316	0
496800	12	1	1	6	18	8	90	4.4	-0.5	1023	3.2	90	-1	0	0	1	308	-316	0
500400	12	1	1	6	19	8	90	4.5	-0.5	1023	3.3	90	-1	0	0	1	309	-316	0
504000	12	1	1	6	20	8	90	4.6	-0.5	1023	3.3	92	-1	0	0	1	309	-316	0
507600	12	1	1	6	21	7	90	4.9	-0.4	1023	3.3	92	-1	0	0	1	304	-316	0
511200	12	1	1	6	22	7	90	5.4	-0.6	1024	3.3	90	-1	0	0	1	300	-316	0
514800	12	1	1	6	23	8	90	5.1	-0.8	1024	3.2	90	-1	0	0	1	303	-316	0
518400	12	1	1	6	24	8	90	5	-1.1	1024	3.2	90	-1	0	0	1	307	-316	0
522000	12	1	1	7	1	8	90	5.1	-1.3	1024	3.1	92	-1	0	0	1	306	-316	0
525600	12	1	1	7	2	8	80	4.8	-1.6	1024	3.2	94	-1	0	0	1	305	-316	0
529200	12	1	1	7	3	8	80	5.5	-1.9	1024	3.2	97	-1	0	0	1	304	-316	0
532800	12	1	1	7	4	8	80	5.5	-2.1	1024	3.1	97	-1	0	0	1	303	-315	0
536400	12	1	1	7	5	8	90	5.1	-2	1024	3.1	97	-1	0	0	1	302	-315	0
