T_Air,Q_Hou_Dem,P_PV,P_EL_Dem,QTWW,TpTWW,fTWW,Win_Speed,HGloHor
289.04999999999995,76.8813,4925.717973664939,0.140698782,0.105,25.0,3.0,4.6,856
290.25,63.860123,5429.449260110272,0.128166971,0.0,10.0,0.0,4.1,923
290.95,41.961742,5400.329500367808,0.067567529,0.0,10.0,0.0,3.5,874
291.75,1.0984595,5098.103221899934,0.06080503,0.105,25.0,3.0,3.8,786
291.84999999999997,0.0,4528.514317848754,0.082154507,0.105,40.0,9.0,3.5,668
292.25,0.0,3723.578851821383,0.147434064,0.0,10.0,0.0,2.0,521
292.25,0.032008637,2603.641625783857,0.126017644,0.315,40.0,9.0,2.0,355
291.25,114.13134,1380.1721158260575,0.079909274,0.105,25.0,3.0,2.0,197
288.65,306.757824,357.6528769310709,0.062492638,3.705,40.0,10.0,2.7,59
287.25,159.67020499999998,0.0,0.06467988,0.735,55.0,4.0,2.6,0
285.95,107.76807399999998,0.0,0.086586555,0.21,25.0,6.0,2.8,0
286.54999999999995,132.365705,0.0,0.107977517,1.715,40.0,15.0,3.1,0
286.04999999999995,156.431696,0.0,0.117976947,0.21,25.0,6.0,3.2,0
286.45,183.38691,0.0,0.0611528,0.0,10.0,0.0,3.7,0
285.04999999999995,227.31107,0.0,0.080284817,0.0,10.0,0.0,3.6,0
285.45,264.553717,0.0,0.12325153,0.0,10.0,0.0,3.6,0
286.15,293.16875300000004,0.0,0.564578564,0.0,10.0,0.0,3.5,0
286.25,304.223595,16.818442088904728,0.420320531,0.0,10.0,0.0,3.7,6
286.75,239.9739985,378.29467944215895,0.122197964,0.0,10.0,0.0,3.7,67
288.65,150.02908000000002,908.250002370944,0.50926219,0.105,25.0,3.0,3.5,218
291.04999999999995,67.487877,1538.928875679052,1.27719145,0.0,10.0,0.0,3.4,293
292.75,118.00538,1855.283027363696,1.235727697,0.735,55.0,4.0,3.9,319
292.54999999999995,42.165008,1749.3344896983135,0.124359636,0.105,40.0,9.0,4.7,294
292.84999999999997,34.481969,1523.921598628447,0.099630578,1.715,40.0,15.0,5.5,257
291.75,51.419994,1180.4029254155598,0.133534232,0.315,55.0,4.0,4.8,200
291.84999999999997,44.267300000000006,1329.2277979013645,2.415325413,0.105,25.0,3.0,5.5,224
293.45,10.43291,3408.564771183984,0.637527355,3.705,40.0,10.0,5.1,523
294.84999999999997,0.0,4288.228972025862,0.124576189,3.815,40.0,16.0,5.8,644
295.95,0.0,3839.5137166994286,0.934418367,0.315,40.0,9.0,4.4,563
294.95,0.006361991,2810.855895830876,0.91705099,0.0,10.0,0.0,4.8,412
295.25,4.8242655,2258.487722222184,0.371805388,0.105,25.0,3.0,4.2,320
294.65,73.88814,1066.7877379578874,0.615028062,0.0,10.0,0.0,3.9,164
293.25,74.1804127,332.5815113971938,0.618364727,0.105,25.0,3.0,3.6,56
291.34999999999997,50.0232013,0.0,0.120334004,0.0,10.0,0.0,2.7,0
289.95,98.594933,0.0,0.213149686,0.0,10.0,0.0,2.5,0
288.95,132.82210899999998,0.0,0.150671473,0.21,25.0,6.0,1.6,0
288.95,152.05446,0.0,0.063107444,0.21,25.0,6.0,2.1,0
288.95,166.181866,0.0,0.115110164,0.0,10.0,0.0,1.7,0
288.25,181.306604,0.0,0.172640297,0.0,10.0,0.0,2.3,0
287.84999999999997,198.40905927,0.0,0.060841124,0.0,10.0,0.0,2.5,0
287.65,225.96536440000003,0.0,0.060770344,0.0,10.0,0.0,2.6,0
287.75,246.685662,20.43418155624941,0.061021001,0.0,10.0,0.0,2.6,7
288.15,258.716898,100.50859468121844,0.121207187,0.0,10.0,0.0,2.9,19
287.65,262.574832,260.9311242943435,1.028422382,0.105,25.0,3.0,3.5,45
287.45,245.22695500000003,476.2983862227115,1.421185722,0.0,10.0,0.0,3.1,80
287.45,404.50461,645.7840186833643,0.586437706,3.815,40.0,16.0,3.1,108
288.15,253.53313599999998,1026.550525444909,2.061189237,0.0,10.0,0.0,2.4,170
290.15,71.591117,3023.2562844570853,0.432963204,0.315,55.0,4.0,2.8,487
290.95,45.557714000000004,3616.539914618512,0.245096611,0.105,25.0,3.0,3.8,571
291.45,15.872615,3591.905372297908,1.37689494,0.0,10.0,0.0,4.9,554
292.25,11.137052,3976.13566548896,4.138723002,0.0,10.0,0.0,6.7,601
291.95,13.253414,3370.9819337318427,1.46486993,0.105,25.0,3.0,5.5,505
291.34999999999997,19.09195,2409.743872886168,1.700394391,0.105,40.0,9.0,6.0,373
291.75,28.059593,2016.399384924369,0.280953731,0.0,10.0,0.0,7.0,310
290.65,46.6067609,1155.1968563209923,0.17712844,0.315,40.0,9.0,6.5,185
290.15,235.418542,178.80718213191497,0.242745017,0.105,25.0,3.0,6.0,32
288.54999999999995,335.84475199999997,52.4041548559044,0.149485127,3.705,40.0,10.0,5.6,11
288.04999999999995,294.039354,0.0,0.220743745,0.735,55.0,4.0,5.0,0
286.34999999999997,308.749105,0.0,0.271984207,0.21,25.0,6.0,4.8,0
285.25,364.40583200000003,0.0,0.125065551,1.715,40.0,15.0,4.0,0
284.25,444.448405,0.0,0.109776626,0.21,25.0,6.0,3.5,0
283.45,526.0994000000001,0.0,0.064280064,0.0,10.0,0.0,3.1,0
283.15,590.88783,0.0,0.1918693,0.0,10.0,0.0,3.3,0
283.34999999999997,641.76882,0.0,0.084960911,0.0,10.0,0.0,3.6,0
283.04999999999995,678.18211193,0.0,0.060604734,0.0,10.0,0.0,3.4,0
283.45,666.069348,24.05201810007625,0.060877235,0.0,10.0,0.0,3.4,45
284.65,587.1660999999999,180.4039978344017,0.060990622,0.0,10.0,0.0,3.3,187
285.84999999999997,270.63248200000004,828.6868627991857,1.103590692,0.105,25.0,3.0,3.4,348
287.65,100.9020354,1889.05275725114,1.627782197,0.0,10.0,0.0,3.6,494
288.45,179.31938,2528.1042891999964,0.567664947,3.815,40.0,16.0,3.8,499
288.84999999999997,221.09263400000003,2085.870590279886,3.45581914,0.0,10.0,0.0,5.4,344
289.54999999999995,64.77063,2702.6502964999954,2.112554681,0.315,55.0,4.0,4.5,437
290.34999999999997,58.521797,4182.475527079547,0.252326579,0.105,25.0,3.0,5.1,675
286.95,49.45266,2876.6644198964136,0.216375208,0.0,10.0,0.0,5.0,456
289.65,25.180855,3825.531006911359,2.054368178,0.0,10.0,0.0,6.4,571
292.25,0.0,4630.443893423036,0.129523805,0.105,25.0,3.0,5.1,688
292.34999999999997,0.0,2928.9651906044537,1.57166511,0.105,40.0,9.0,3.9,437
290.45,7.024172,1414.6239520016536,1.137347782,0.0,10.0,0.0,4.6,230
290.45,28.0417286,556.123927547865,0.219481273,0.315,40.0,9.0,6.8,93
289.45,222.72457599999998,497.4589529234316,0.18529532,0.105,25.0,3.0,5.0,82
288.25,396.65437,120.06625703145843,0.209580054,3.705,40.0,10.0,3.8,22
286.65,320.8623584,0.0,0.165045411,0.735,55.0,4.0,3.4,0
285.95,312.922857,0.0,0.314109377,0.21,25.0,6.0,2.6,0
285.34999999999997,345.629733,0.0,0.162428301,1.715,40.0,15.0,3.2,0
284.95,405.38214600000003,0.0,0.061281705,0.21,25.0,6.0,3.0,0
284.25,479.79957,0.0,0.060900319,0.0,10.0,0.0,3.3,0
283.75,555.4924,0.0,0.06294387,0.0,10.0,0.0,2.8,0
283.25,617.9134055699999,0.0,0.151008647,0.0,10.0,0.0,2.5,0
283.65,657.9280186999999,0.0,0.120478718,0.0,10.0,0.0,2.8,0
284.25,669.92065,20.640726555765717,0.060685944,0.0,10.0,0.0,3.4,7
284.84999999999997,626.108568,195.65756371089904,0.061011961,0.0,10.0,0.0,2.7,34
285.25,489.4247306,911.0552811710317,0.497515931,0.105,25.0,3.0,1.5,173
286.25,309.67535499999997,860.5349269735722,1.620088843,0.0,10.0,0.0,2.8,141
287.84999999999997,372.38548,2019.209034349166,3.062437948,3.815,40.0,16.0,2.2,349
288.34999999999997,238.31267000000003,3278.7157211111976,2.000392004,0.0,10.0,0.0,2.8,607
289.34999999999997,71.72211,3610.87032122102,0.526670889,0.315,55.0,4.0,2.7,606
289.25,57.74043,4022.024853918376,1.457432416,0.105,25.0,3.0,2.9,652
291.34999999999997,38.558395,4953.401991932866,0.678459625,0.0,10.0,0.0,2.6,828
291.75,18.22415,4813.5944061354285,0.206414449,0.0,10.0,0.0,2.4,772
292.15,0.0,4118.902370937582,0.127598191,0.105,25.0,3.0,3.2,621
292.25,0.0,3613.717342690955,0.190500433,0.105,40.0,9.0,1.9,533
292.54999999999995,0.0,3195.487070591822,0.186647482,0.0,10.0,0.0,1.7,454
291.15,4.7673445,1309.271449650693,0.252987671,0.315,40.0,9.0,3.2,208
290.54999999999995,170.08540599999998,335.73506584149294,1.051717871,0.105,25.0,3.0,3.2,57
289.84999999999997,315.386564,100.7400978302756,0.267336,3.705,40.0,10.0,5.0,19
287.54999999999995,255.66004200000003,0.0,0.211140472,0.735,55.0,4.0,4.2,0
285.25,250.94470520000002,0.0,0.248844907,0.21,25.0,6.0,4.5,0
285.04999999999995,273.494937,0.0,0.291979602,1.715,40.0,15.0,3.9,0
284.95,312.931249,0.0,0.20983415,0.21,25.0,6.0,2.6,0
285.15,357.767078,0.0,0.061533298,0.0,10.0,0.0,1.8,0
285.04999999999995,407.536706,0.0,0.064474177,0.0,10.0,0.0,1.8,0
284.95,458.06730500000003,0.0,0.122732682,0.0,10.0,0.0,2.4,0
284.84999999999997,504.387175,0.0,0.12104332,0.0,10.0,0.0,2.3,0
284.84999999999997,538.994245,16.418888188436387,0.091916044,0.0,10.0,0.0,2.8,6
284.95,553.7424550265,83.58042126220941,0.060782287,0.0,10.0,0.0,3.1,16
285.15,508.1856,264.623102530795,0.103210516,0.0,10.0,0.0,3.3,45
286.04999999999995,328.570287,1028.9439914052718,0.676875675,0.315,40.0,9.0,3.5,169
287.25,374.61156170000004,2054.116731396375,0.797968603,3.705,40.0,10.0,4.0,355
289.45,136.390613,3247.933545038259,0.579090008,0.315,55.0,4.0,3.8,595
291.15,60.823418,3809.423125405938,0.94305478,0.0,10.0,0.0,4.5,664
291.45,49.544796,2819.893516507575,0.501155399,1.715,40.0,15.0,5.1,457
292.25,34.596592,1973.1144556308584,2.523873314,0.0,10.0,0.0,4.1,328
292.95,27.429152,2197.446658868728,1.878622771,0.105,40.0,9.0,4.5,361
291.25,37.968689,1363.904215514836,2.18971261,0.21,25.0,6.0,6.8,229
290.34999999999997,38.802667,1426.4126600853722,0.214715273,0.0,10.0,0.0,7.4,236
292.65,31.606181999999997,2754.794776754274,0.986891677,0.21,25.0,6.0,3.6,397
288.54999999999995,59.851003000000006,1344.08075717724,0.818371932,0.105,25.0,3.0,4.0,212
289.65,241.341588,679.5960871150772,0.140313976,3.815,40.0,16.0,4.6,109
289.84999999999997,294.544815,113.68807817842686,0.21510777,0.0,10.0,0.0,3.0,21
288.65,267.78954,0.0,0.107993344,0.105,25.0,3.0,3.1,0
288.65,263.2821329,0.0,1.013757007,0.105,25.0,3.0,4.5,0
287.54999999999995,299.551378,0.0,0.604606881,0.105,25.0,3.0,5.4,0
286.65,361.517462,0.0,0.186691116,0.735,55.0,4.0,5.3,0
286.25,431.867483,0.0,0.101049742,0.0,10.0,0.0,4.9,0
285.45,501.777335,0.0,0.061150904,0.0,10.0,0.0,4.9,0
285.34999999999997,560.3628,0.0,0.063974013,0.0,10.0,0.0,5.3,0
285.04999999999995,598.79124,0.0,0.132065239,0.0,10.0,0.0,5.4,0
285.84999999999997,599.2187450499999,8.848268866627173,0.083865174,0.0,10.0,0.0,5.3,4
286.45,541.5167349999999,212.9780212704732,0.130655398,0.0,10.0,0.0,5.8,37
287.65,319.976216,880.5054051494745,0.802010836,0.105,25.0,3.0,6.1,161
289.75,116.667957,1627.6050801132574,0.278867785,0.0,10.0,0.0,6.0,353
291.75,163.024689,2141.9928501737936,1.207047703,0.735,55.0,4.0,5.9,381
292.34999999999997,41.468675,2259.782497864669,1.137340908,0.105,40.0,9.0,6.1,380
293.04999999999995,30.032993,2888.359118163366,0.18305504,1.715,40.0,15.0,7.4,476
294.34999999999997,20.23232,3453.449236324632,2.888078174,0.315,55.0,4.0,7.1,554
293.75,9.415192,2591.85607481317,2.444840202,0.105,25.0,3.0,7.8,424
294.65,0.0,2874.867122706398,0.132753003,3.705,40.0,10.0,8.9,455
294.84999999999997,0.0,4281.354668386944,0.311815988,3.815,40.0,16.0,9.4,649
294.75,0.0,4053.2895173744782,0.195073752,0.315,40.0,9.0,8.9,591
294.45,0.0,2904.326996926654,0.217753548,0.0,10.0,0.0,10.0,423
293.84999999999997,5.824237,1500.277457857224,0.180601726,0.105,25.0,3.0,8.6,234
292.54999999999995,117.69907,936.123322293688,0.17427282,0.0,10.0,0.0,9.3,147
291.65,150.383274,403.25927109035206,0.19187271,0.105,25.0,3.0,8.8,66
290.54999999999995,114.57819799999999,0.0,0.571183671,0.0,10.0,0.0,7.7,0
289.65,138.387268,0.0,1.10612334,0.0,10.0,0.0,6.4,0
288.84999999999997,175.179425,0.0,0.504444164,0.21,25.0,6.0,6.7,0
287.95,202.31521512,0.0,0.451239297,0.21,25.0,6.0,5.8,0
287.45,250.309734,0.0,0.190251433,0.0,10.0,0.0,6.0,0
286.54999999999995,316.61891,0.0,0.061183204,0.0,10.0,0.0,5.4,0
286.34999999999997,373.873212,0.0,0.060937874,0.0,10.0,0.0,5.5,0
286.54999999999995,409.547516,0.0,0.063166739,0.0,10.0,0.0,5.9,0
286.75,400.49199,17.619120502856813,0.184207917,0.0,10.0,0.0,6.0,39
287.54999999999995,323.252618,152.28091636432725,0.107119564,0.0,10.0,0.0,6.2,163
288.84999999999997,134.715024,730.7338290104127,0.061096276,0.105,25.0,3.0,5.6,279
290.95,58.29581,1666.9283274458803,0.188030277,0.0,10.0,0.0,5.9,434
292.25,33.833855,2655.200505796808,1.91235682,0.735,55.0,4.0,5.6,572
294.84999999999997,0.0,3597.3002727816597,0.545793281,0.105,40.0,9.0,6.1,708
295.54999999999995,0.0,3545.6669269370827,0.263666146,1.715,40.0,15.0,5.7,606
295.15,0.0,2336.669111084918,1.777315179,0.315,55.0,4.0,5.8,389
296.25,0.0,3928.404954847272,0.184145436,0.105,25.0,3.0,5.4,625
296.04999999999995,0.0,4493.723364306851,0.146841885,3.705,40.0,10.0,6.0,715
297.54999999999995,0.0,4201.962436434596,0.208867659,3.815,40.0,16.0,6.8,637
296.75,0.0,3854.984097039819,0.965805642,0.315,40.0,9.0,6.7,574
296.04999999999995,0.0,3445.3237656330084,0.508074433,0.0,10.0,0.0,7.0,491
295.04999999999995,0.0,2367.535753810435,0.77986165,0.105,25.0,3.0,7.0,333
294.34999999999997,0.6205433,1255.654630091781,0.539475628,0.0,10.0,0.0,7.1,186
293.34999999999997,49.115833949999995,281.1973781842093,0.717707384,0.105,25.0,3.0,6.3,48
291.45,0.0,0.0,0.314510354,0.0,10.0,0.0,5.9,0
290.25,2.2263367,0.0,0.301085797,0.0,10.0,0.0,6.1,0
289.34999999999997,12.369634,0.0,0.187818365,0.21,25.0,6.0,5.4,0
288.65,29.0010757,0.0,0.064327872,0.21,25.0,6.0,5.1,0
287.84999999999997,55.678020000000004,0.0,0.061475479,0.0,10.0,0.0,5.1,0
287.54999999999995,84.505905,0.0,0.180951529,0.0,10.0,0.0,5.2,0
287.45,111.100128,0.0,0.073013531,0.0,10.0,0.0,4.8,0
287.54999999999995,134.198747,0.0,0.061552583,0.0,10.0,0.0,4.8,1
287.54999999999995,157.2336535,21.12444588047842,0.061729778,0.0,10.0,0.0,4.3,13
287.04999999999995,186.6957054,112.75753963305247,0.162977599,0.0,10.0,0.0,4.3,21
287.15,189.3456197,193.38940838000744,0.872118329,0.0,10.0,0.0,4.8,34
287.84999999999997,172.6382538,502.2158768875437,1.518146736,0.315,40.0,9.0,4.4,84
288.04999999999995,349.23891,626.2668632368385,0.842923503,3.705,40.0,10.0,4.1,105
288.34999999999997,335.064265,701.8946971794329,0.223798485,0.315,55.0,4.0,4.1,118
288.65,265.80059500000004,753.7703458390005,0.560656892,0.0,10.0,0.0,4.2,127
288.95,200.639003,770.672849502292,3.388078859,1.715,40.0,15.0,3.2,130
290.04999999999995,153.83476000000002,1016.0185439943548,1.33599971,0.0,10.0,0.0,3.1,170
290.65,138.038242,1081.7799203804368,0.064665656,0.105,40.0,9.0,3.6,181
291.15,112.736828,1218.7365483785657,0.174631571,0.21,25.0,6.0,3.3,203
292.54999999999995,74.207911,1950.1495469212343,0.235884739,0.0,10.0,0.0,3.8,312
293.15,43.319153,2232.424912672459,0.205879881,0.21,25.0,6.0,3.0,338
293.54999999999995,39.277706,1974.7510780242176,0.164404964,0.105,25.0,3.0,3.1,288
293.45,125.88506,1087.1650075659818,0.226802525,3.815,40.0,16.0,2.3,166
293.04999999999995,98.836899,327.6149082001815,0.303572236,0.0,10.0,0.0,2.9,55
291.95,115.92077499999999,0.0,0.84322416,0.105,25.0,3.0,2.8,0
292.25,139.123564,0.0,0.688852063,0.105,25.0,3.0,2.9,0
292.15,161.36882400000002,0.0,0.2764552,0.105,25.0,3.0,3.3,0
292.04999999999995,174.490678,0.0,0.087718719,0.735,55.0,4.0,3.8,0
291.34999999999997,186.0926816,0.0,0.072552457,0.0,10.0,0.0,4.0,0
290.95,195.5981775,0.0,0.149921434,0.0,10.0,0.0,3.9,0
291.65,204.91812900000002,0.0,0.121893902,0.0,10.0,0.0,3.3,0
291.04999999999995,229.379267,0.0,0.061861531,0.0,10.0,0.0,4.7,0
290.65,244.423939,12.958133215235485,0.061283431,0.0,10.0,0.0,4.7,6
291.15,222.550994,302.26842399878404,0.060620904,0.0,10.0,0.0,4.8,53
291.34999999999997,160.50879,887.976546467162,1.166556149,0.0,10.0,0.0,4.5,179
291.75,123.952146,1052.3097472378472,1.179925532,0.315,40.0,9.0,5.1,178
292.15,205.7237,1257.1157206393948,0.303107156,3.705,40.0,10.0,4.7,212
292.54999999999995,80.39563500000001,1365.3426375380698,2.275316675,0.315,55.0,4.0,3.9,231
292.65,73.732705,1103.901585590648,0.639924312,0.0,10.0,0.0,3.7,188
292.34999999999997,99.125566,1043.5892986195645,1.874876893,1.715,40.0,15.0,4.5,178
291.95,103.08149,1136.0447036155813,0.195118509,0.0,10.0,0.0,5.0,193
292.45,94.452292,1424.564948320496,0.749509419,0.105,40.0,9.0,5.2,240
292.54999999999995,86.864226,1009.7520350394884,0.505379964,0.21,25.0,6.0,5.3,171
292.95,74.826574,1557.19491190985,0.267152549,0.0,10.0,0.0,4.9,258
292.65,72.6452,1218.9947913542137,0.285570017,0.21,25.0,6.0,4.0,202
293.25,85.990936,525.9851182500481,1.789888437,0.105,25.0,3.0,5.0,89
292.75,200.00919,440.08048638326215,0.923461513,3.815,40.0,16.0,4.5,74
292.04999999999995,145.67220700000001,180.62353710523064,0.60511251,0.0,10.0,0.0,5.0,32
291.75,187.41875199999998,0.0,0.953962557,0.105,25.0,3.0,5.2,0
291.54999999999995,203.952491,0.0,0.342676301,0.105,25.0,3.0,4.9,0
291.34999999999997,216.807747,0.0,0.095726919,0.105,25.0,3.0,4.3,0
291.25,232.6760717,0.0,0.06111824,0.735,55.0,4.0,4.3,0
291.04999999999995,259.018171,0.0,0.076631751,0.0,10.0,0.0,4.5,0
290.84999999999997,292.23288,0.0,0.116430323,0.0,10.0,0.0,4.7,0
290.54999999999995,329.81503399999997,0.0,0.142331679,0.0,10.0,0.0,4.0,0
290.25,364.64973,0.0,0.06096691,0.0,10.0,0.0,4.8,0
290.04999999999995,384.46799999999996,10.85887431885639,0.06105118,0.0,10.0,0.0,4.5,14
290.15,391.129075,117.27027030739455,0.1218704,0.0,10.0,0.0,4.3,22
290.04999999999995,382.04000499999995,196.55906799568365,0.980372723,0.0,10.0,0.0,3.8,35
290.25,336.06044699999995,439.4545665986884,1.305890664,0.315,40.0,9.0,4.1,75
290.54999999999995,351.81442849999996,734.5512518518361,1.083594807,3.705,40.0,10.0,4.3,124
291.15,232.579432,776.8138196088495,0.73429656,0.315,55.0,4.0,4.7,132
290.95,250.23515,820.3472432214613,0.166953906,0.0,10.0,0.0,4.1,140
291.15,237.376301,765.9859824446315,1.866823032,1.715,40.0,15.0,4.3,131
291.54999999999995,187.737326,1007.7306482240969,0.230748833,0.0,10.0,0.0,4.3,171
292.54999999999995,152.685447,1442.4699410626324,0.154265854,0.105,40.0,9.0,4.6,243
293.15,106.97813,2567.023313845709,0.247131378,0.21,25.0,6.0,3.8,410
294.34999999999997,70.8109216,2496.303631258884,0.124386904,0.0,10.0,0.0,4.9,388
294.45,64.3057076,1328.258883770715,0.150254512,0.21,25.0,6.0,4.3,220
294.25,74.85725099999999,1072.7683957485156,0.199549107,0.105,25.0,3.0,4.3,176
293.54999999999995,179.4459,694.7471252958354,0.196959509,3.815,40.0,16.0,4.0,114
292.34999999999997,147.208314,117.56083648046769,0.687970851,0.0,10.0,0.0,3.7,22
291.84999999999997,214.81447,0.0,0.581467553,0.105,25.0,3.0,4.5,0
290.65,267.809127,0.0,0.280945093,0.105,25.0,3.0,3.6,0
290.04999999999995,330.481578,0.0,0.288200586,0.105,25.0,3.0,3.3,0
288.95,404.289934,0.0,0.084795252,0.735,55.0,4.0,3.3,0
288.15,477.388054,0.0,0.091707273,0.0,10.0,0.0,3.7,0
287.45,534.982704,0.0,0.098897939,0.0,10.0,0.0,3.3,0
287.54999999999995,577.16411,0.0,0.063652335,0.0,10.0,0.0,3.4,0
287.04999999999995,608.8485,0.0,0.102720555,0.0,10.0,0.0,3.4,0
287.34999999999997,614.78566,9.701331070464168,0.110885087,0.0,10.0,0.0,3.1,13
287.25,601.99971294,278.12355629487257,0.108423424,0.0,10.0,0.0,3.6,48
287.15,576.04397463,374.9884263304025,1.000747528,0.105,25.0,3.0,4.0,63
287.54999999999995,521.765004,495.8383689633488,1.192591757,0.0,10.0,0.0,3.2,83
287.95,450.436044,855.637627176126,0.637746926,3.815,40.0,16.0,3.4,142
288.75,296.461347,1708.6433417334038,1.753176113,0.0,10.0,0.0,2.9,283
289.95,149.136996,2474.439066428245,0.193763052,0.315,55.0,4.0,2.6,405
291.84999999999997,62.853902,4145.79484203755,0.099144015,0.105,25.0,3.0,2.6,685
293.54999999999995,21.74099,4266.804150304783,1.932701942,0.0,10.0,0.0,2.3,685
293.54999999999995,18.974541000000002,2166.7606249510204,0.237160939,0.0,10.0,0.0,2.4,360
293.84999999999997,34.547832,1260.494109968217,0.194648836,0.105,25.0,3.0,2.2,213
293.84999999999997,46.151539,1323.3208115364505,0.162498279,0.105,40.0,9.0,2.6,222
293.95,57.987495,1027.886738596988,0.177514686,0.0,10.0,0.0,3.2,172
293.54999999999995,75.32327000000001,654.4589490301023,0.168117459,0.315,40.0,9.0,2.9,110
293.45,170.365497,427.0769729034239,0.719360666,0.105,25.0,3.0,2.8,72
293.04999999999995,105.02739,148.6831809737473,0.866613723,3.705,40.0,10.0,3.1,27
292.25,150.92937,0.0,0.195485861,0.735,55.0,4.0,3.4,0
291.65,173.819312,0.0,0.223489315,0.21,25.0,6.0,2.7,0
291.34999999999997,195.5723127,0.0,0.248280972,1.715,40.0,15.0,3.1,0
290.95,216.59753164,0.0,0.118334193,0.21,25.0,6.0,2.0,0
290.95,244.84094500000003,0.0,0.08477482,0.0,10.0,0.0,2.2,0
290.54999999999995,281.311318,0.0,0.091387881,0.0,10.0,0.0,2.1,0
290.45,319.739468,0.0,0.106057891,0.0,10.0,0.0,2.5,0
290.04999999999995,363.780495,0.0,0.069109993,0.0,10.0,0.0,2.1,0
289.45,383.17175,7.548879734970568,0.143352155,0.0,10.0,0.0,2.5,12
290.04999999999995,335.111586,388.3474671029367,0.356644085,0.0,10.0,0.0,1.8,74
290.84999999999997,199.84056300000003,807.2102380913421,0.78369239,0.105,25.0,3.0,1.8,144
292.65,102.43013300000001,1397.4599493060202,1.243090276,0.0,10.0,0.0,1.4,254
294.15,89.871321,2298.724806907547,0.184662396,0.735,55.0,4.0,1.5,447
294.54999999999995,2.8042667,2579.834472228803,1.719066664,0.105,40.0,9.0,1.4,450
294.45,1.4237525,1879.5141203548544,0.825782932,1.715,40.0,15.0,1.6,320
294.65,0.0,1947.2282137505097,0.150464605,0.315,55.0,4.0,2.1,330
296.04999999999995,0.0,3249.0221216190275,0.362469543,0.105,25.0,3.0,1.8,521
296.45,0.0,3793.1651245766375,4.058202477,3.705,40.0,10.0,2.4,598
296.04999999999995,0.0,1776.7005752714783,2.173644939,3.815,40.0,16.0,2.0,301
295.65,0.0,873.1513945200486,0.188057815,0.315,40.0,9.0,2.3,150
294.45,0.0,675.5074199626528,0.131098634,0.0,10.0,0.0,2.2,116
294.34999999999997,0.035780773,502.3485696761587,0.414833993,0.105,25.0,3.0,2.4,86
295.54999999999995,32.9518,381.0125656823126,1.994600266,0.0,10.0,0.0,3.5,65
295.04999999999995,9.5373581,184.37414046255967,0.997528284,0.105,25.0,3.0,2.2,33
293.95,29.136526000000003,0.0,0.196718905,0.0,10.0,0.0,1.8,0
293.15,55.564287,0.0,0.335312187,0.0,10.0,0.0,2.7,0
292.45,80.796339,0.0,0.343831087,0.21,25.0,6.0,2.8,0
291.25,106.7558,0.0,0.193151135,0.21,25.0,6.0,2.2,0
290.15,129.316048,0.0,0.07307865,0.0,10.0,0.0,2.1,0
289.84999999999997,152.6919522,0.0,0.141510867,0.0,10.0,0.0,2.5,0
289.45,195.940551,0.0,0.179799285,0.0,10.0,0.0,2.4,0
289.04999999999995,234.41006199999998,0.0,0.173084137,0.0,10.0,0.0,2.2,0
289.34999999999997,230.007157,9.870445012955486,0.224196757,0.0,10.0,0.0,1.9,45
289.65,165.494734,156.69011396291688,0.187155238,0.0,10.0,0.0,2.0,169
290.95,90.46646100000001,671.7283159349653,1.251312303,0.105,25.0,3.0,1.5,297
292.04999999999995,25.062668,1503.504702224987,0.213730458,0.0,10.0,0.0,1.3,290
293.84999999999997,17.990946,2150.594506334753,0.13562132,0.735,55.0,4.0,1.7,390
295.25,0.0,3261.77723481068,0.085427242,0.105,40.0,9.0,1.6,620
295.95,0.0,3632.74491009696,0.210733429,1.715,40.0,15.0,1.9,627
296.75,0.0,3067.5794079875664,1.960577099,0.315,55.0,4.0,2.2,498
297.15,0.0,4004.513307071575,0.224210957,0.105,25.0,3.0,2.2,636
298.34999999999997,0.0,5061.04812110684,0.162400582,3.705,40.0,10.0,1.9,842
299.45,0.0,4845.858517029728,0.259351763,3.815,40.0,16.0,2.2,774
300.15,0.0,4354.183785399433,0.182704872,0.315,40.0,9.0,1.9,656
300.25,0.0,3555.609181601903,0.223670358,0.0,10.0,0.0,2.1,511
300.15,0.0,2490.878286001695,0.243923475,0.105,25.0,3.0,2.8,351
299.75,0.0,1036.245438956926,0.115535148,0.0,10.0,0.0,2.0,163
298.84999999999997,0.4335813,84.06772315265111,0.061221277,0.105,25.0,3.0,1.8,17
292.84999999999997,0.0,0.0,0.258000576,0.0,10.0,0.0,2.4,0
291.75,0.0,0.0,1.34404568,0.0,10.0,0.0,4.9,0
292.45,0.0,0.0,0.332383997,0.21,25.0,6.0,2.3,0
292.54999999999995,0.0,0.0,0.094003979,0.21,25.0,6.0,2.4,0
292.04999999999995,0.0,0.0,0.060683798,0.0,10.0,0.0,1.8,0
291.15,0.0,0.0,0.118841758,0.0,10.0,0.0,1.4,0
290.95,0.0,0.0,0.101399978,0.0,10.0,0.0,1.1,0
290.54999999999995,0.0,0.0,0.108733653,0.0,10.0,0.0,1.6,0
290.65,0.0,3.184781769290732,0.061019732,0.0,10.0,0.0,1.8,30
291.65,0.0,263.8863484396948,0.067559766,0.0,10.0,0.0,2.0,122
292.54999999999995,0.0,799.9187747243307,1.35303661,0.105,25.0,3.0,2.0,233
