Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
1.7298e+07,29.366076,81.73909,0,0,0,0,0,33.18632,0
1.73016e+07,0,69.89376,0,0,0,0,0,38.22444,0
1.73052e+07,0,49.824547,0,0,0,0,0,0,0
1.73088e+07,0,30.532372,0,0,0,0,0,0,0
1.73124e+07,0,12.511544,0,0,0,0,0,0,0
1.7316e+07,0,0,0,0,0,0,0,0,0
1.73196e+07,0,0,0,0,0,0,0,0,0
1.73232e+07,0,0,0,0,0,0,0,0,0
1.73268e+07,0,0,0,0,0,0,0,0,0
1.73304e+07,0,0,0,0,0,0,0,0,0
1.7334e+07,0,0,0,0,0,0,0,0,0
1.73376e+07,0,0,0,0,0,0,0,0,0
1.73412e+07,0,0,0,0,0,0,0,0,0
1.73448e+07,0,0,0,0,0,0,0,0,0
1.73484e+07,0,0,0,0,0,0,0,0,0
1.7352e+07,0,0,0,0,0,0,0,0,0
1.73556e+07,0,0,0,0,0,0,0,0,0
1.73592e+07,0,0,0,0,0,0,0,0,0
1.73628e+07,0,0,0,0,0,0,0,0,0
1.73664e+07,0,0.119313076,0,0,0,0,0,0,0
1.737e+07,0,6.496992,0,0,0,0,0,0,0
1.73736e+07,0,18.41004,0,0,0,0,0,0,0
1.73772e+07,0,30.424248,0,0,0,0,0,0,0
1.73808e+07,0,40.80882,0,0,0,0,0,0,0
1.73844e+07,0,47.839275,0,0,0,0,0,0,0
1.7388e+07,0,47.314648,0,0,0,0,0,0,0
1.73916e+07,0,40.539604,0,0,0,0,0,0,0
1.73952e+07,0,28.02793,0,0,0,0,0,0,0
1.73988e+07,0,10.9846325,0,0,0,0,0,29.385506,0
1.74024e+07,0,20.65053,0,0,53.786045,0,0,0,7.089087
1.7406e+07,0,14.074582,0,0,0,0,0,0,0
1.74096e+07,0,0,0,0,0,0,0,0,0
1.74132e+07,0,0,0,0,0,0,0,0,0
1.74168e+07,0,0,0,0,0,0,0,0,0
1.74204e+07,0,0,0,0,0,0,0,0,0
1.7424e+07,0,0,0,0,0,0,0,0,0
1.74276e+07,0,0,0,0,0,0,0,0,0
1.74312e+07,0,0,0,0,0,0,0,0,0
1.74348e+07,0,0,0,0,0,0,0,0,0
1.74384e+07,0,0,0,0,43.75109,0,0,0,2.3226032
1.7442e+07,0,0,0,0,0,0,0,0,0
1.74456e+07,0,0.0013982743,0,0,0,0,0,0,0
1.74492e+07,0,6.2954187,0,0,0,0,0,0,0
1.74528e+07,0,18.160812,0,0,0,0,0,4.7812824,0
1.74564e+07,0,27.269003,0,0,0,0,0,17.395716,0
1.746e+07,0,31.432827,0,0,0,0,0,31.290205,0
1.74636e+07,0,33.912907,0,0,0,0,0,44.61834,0
1.74672e+07,0,36.610485,0,0,0,0,0,57.680405,0
1.74708e+07,0,40.32966,0,0,0,0,0,69.70296,0
1.74744e+07,0,36.006054,0,0,0,0,0,71.374214,0
1.7478e+07,0,20.559996,0,0,0,0,0,24.626993,0
1.74816e+07,0,1.2412436,0,0,0,0,0,0,0
1.74852e+07,0,0,0,0,0,0,0,0,0
1.74888e+07,0,0,0,0,0,0,0,0,0
1.74924e+07,0,0,0,0,0,0,0,0,0
1.7496e+07,0,0,0,0,0,0,0,0,0
1.74996e+07,0,0,0,0,0,0,0,0,0
1.75032e+07,0,0,0,0,0,0,0,0,0
1.75068e+07,0,0,0,0,0,0,0,0,0
1.75104e+07,0,0,0,0,0,0,0,0,0
1.7514e+07,0,0,0,0,0,0,0,0,0
1.75176e+07,0,0,0,0,0,0,0,0,0
1.75212e+07,0,0,0,0,0,0,0,0,0
1.75248e+07,0,0,0,0,0,0,0,0,0
1.75284e+07,0,0,0,0,0,0,0,0,0
1.7532e+07,0,0,0,0,0,0,0,0,0
1.75356e+07,0,0,0,0,0,0,0,0,0
1.75392e+07,0,0,0,0,0,0,0,0,0
1.75428e+07,0,0,0,0,0,0,0,0,0
1.75464e+07,0,0,0,0,0,0,0,0,0
1.755e+07,0,0,0,0,0,0,0,0,0
1.75536e+07,0,0,0,0,0,0,0,0,0
1.75572e+07,0,0,0,0,0,0,0,0,0
1.75608e+07,0,0,0,0,0,0,0,0,0
1.75644e+07,0,0,0,0,0,0,0,0,0
1.7568e+07,0,0,0,0,0,0,0,0,0
1.75716e+07,0,0,0,0,0,0,0,0,0
1.75752e+07,0,0,0,0,0,0,0,0,0
1.75788e+07,0,0,0,0,0,0,0,0,0
1.75824e+07,0,0,0,0,0,0,0,0,0
1.7586e+07,0,0,0,0,0,0,0,0,0
1.75896e+07,0,0,0,0,0,0,0,0,0
1.75932e+07,0,0,0,0,0,0,0,0,0
1.75968e+07,0,0,0,0,0,0,0,0,0
1.76004e+07,0,0,0,0,0,0,0,0,0
1.7604e+07,0,0,0,0,0,0,0,0,0
1.76076e+07,0,0,0,0,0,0,0,0,0
1.76112e+07,0,0,0,0,0,0,0,0,0
1.76148e+07,0,0,0,0,0,0,0,0,0
1.76184e+07,0,0,0,0,0,0,0,0,0
1.7622e+07,0,0,0,0,0,0,0,0,0
1.76256e+07,0,0,0,0,0,0,0,0,0
1.76292e+07,0,0,0,0,0,0,0,0,0
1.76328e+07,0,0,0,0,0,0,0,0,0
1.76364e+07,0,0,0,0,0,0,0,0,0
1.764e+07,0,0,0,0,0,0,0,0,0
1.76436e+07,0,0,0,0,0,0,0,0,0
1.76472e+07,0,0,0,0,0,0,0,0,0
1.76508e+07,0,0,0,0,0,0,0,0,0
1.76544e+07,0,0,0,0,0,0,0,0,0
1.7658e+07,0,0,0,0,0,0,0,0,0
1.76616e+07,0,0,0,0,0,0,0,0,0
1.76652e+07,0,0,0,0,0,0,0,0,0
1.76688e+07,0,0,0,0,0,0,0,0,0
1.76724e+07,0,0,0,0,0,0,0,0,0
1.7676e+07,0,0,0,0,0,0,0,0,0
1.76796e+07,0,0,0,0,0,0,0,0,0
1.76832e+07,0,0,0,0,0,0,0,0,0
1.76868e+07,0,0,0,0,0,0,0,0,0
1.76904e+07,0,0,0,0,0,0,0,0,0
1.7694e+07,0,0,0,0,0,0,0,0,0
1.76976e+07,0,0,0,0,0,0,0,0,0
1.77012e+07,0,0,0,0,0,0,0,0,0
1.77048e+07,0,0,0,0,0,0,0,0,0
1.77084e+07,0,0,0,0,0,0,0,0,0
1.7712e+07,0,0,0,0,0,0,0,0,0
1.77156e+07,0,0,0,0,0,0,0,0,0
1.77192e+07,0,0,0,0,0,0,0,0,0
1.77228e+07,0,0,0,0,0,0,0,0,0
1.77264e+07,0,0,0,0,0,0,0,0,0
1.773e+07,0,0,0,0,0,0,0,0,0
1.77336e+07,0,0,0,0,0,0,0,0,0
1.77372e+07,0,0,0,0,0,0,0,0,0
1.77408e+07,0,0,0,0,0,0,0,0,0
1.77444e+07,0,0,0,0,0,0,0,0,0
1.7748e+07,0,0,0,0,0,0,0,0,0
1.77516e+07,0,0,0,0,0,0,0,0,0
1.77552e+07,0,0,0,0,0,0,0,0,0
1.77588e+07,0,0,0,0,0,0,0,0,0
1.77624e+07,0,0,0,0,0,0,0,0,0
1.7766e+07,0,0,0,0,0,0,0,0,0
1.77696e+07,0,0,0,0,0,0,0,0,0
1.77732e+07,0,0,0,0,0,0,0,0,0
1.77768e+07,0,0,0,0,0,0,0,0,0
1.77804e+07,0,0,0,0,0,0,0,0,0
1.7784e+07,0,0,0,0,66.98018,0,0,0,20.049898
1.77876e+07,0,0,0,0,0,0,0,0,0
1.77912e+07,0,0,0,0,0,0,0,0,0
1.77948e+07,0,0,0,0,0,0,0,0,0
1.77984e+07,0,0,0,0,0,0,0,0,0
1.7802e+07,0,0,0,0,0,0,0,0,0
1.78056e+07,0,0,0,0,0,0,0,0,0
1.78092e+07,0,0,0,0,0,0,0,0,0
1.78128e+07,0,0,0,0,0,0,0,0,0
1.78164e+07,0,0,0,0,0,0,0,0,0
1.782e+07,0,0,0,0,0,0,0,0,0
1.78236e+07,0,0,0,0,0,0,0,0,0
1.78272e+07,0,0,0,0,0,0,0,0.021900445,0
1.78308e+07,0,0,0,0,0,0,0,74.00409,0
1.78344e+07,0,0,0,0,15.84136,0,0,0,0
1.7838e+07,0,0,0,0,0,0,0,0,0
1.78416e+07,0,0,0,0,0,0,0,0,0
1.78452e+07,0,0,0,0,0,0,0,0,0
1.78488e+07,0,0,0,0,0,0,0,0,0
1.78524e+07,0,0,0,0,0,0,0,0,0
1.7856e+07,0,0,0,0,0,0,0,0,0
1.78596e+07,0,0,0,0,0,0,0,0,0
1.78632e+07,0,0,0,0,0,0,0,0,0
1.78668e+07,0,0,0,0,0,0,0,16.424921,0
1.78704e+07,0,0,0,0,20.834814,0,0,0,0
1.7874e+07,0,0,0,0,0,0,0,0,0
1.78776e+07,0,0,0,0,0,0,0,0,0
1.78812e+07,0,0,0,0,0,0,0,0,0
1.78848e+07,0,0,0,0,0,0,0,5.8246965,0
1.78884e+07,0,0,0,0,0,0,0,20.607237,0
1.7892e+07,0,0,0,0,0,0,0,38.901936,0
1.78956e+07,0,0.57157105,0,0,0,0,0,57.48852,0
1.78992e+07,0,7.810739,0,0,0,0,0,75.78568,0
1.79028e+07,0,14.976805,0,0,0,0,0,89.06063,0
1.79064e+07,0,16.081717,0,0,0,0,0,92.69722,0
1.791e+07,0,6.481544,0,0,0,0,0,70.527336,0
1.79136e+07,0,0,0,0,0,0,0,0.83792436,0
1.79172e+07,0,0,0,0,0,0,0,43.178688,0
1.79208e+07,0,0,0,0,0,0,0,0,0
1.79244e+07,0,0,0,0,0,0,0,0,0
1.7928e+07,0,0,0,0,0,0,0,0,0
1.79316e+07,0,0,0,0,0,0,0,0,0
1.79352e+07,0,0,0,0,0,0,0,0,0
1.79388e+07,0,0,0,0,0,0,0,0,0
1.79424e+07,0,0,0,0,0,0,0,0,0
1.7946e+07,0,0,0,0,0,0,0,0,0
1.79496e+07,0,0,0,0,0,0,0,0,0
1.79532e+07,0,0,0,0,0,0,0,0,0
1.79568e+07,0,0,0,0,0,0,0,0,0
1.79604e+07,0,0,0,0,0,0,0,0,0
1.7964e+07,0,0,0,0,0,0,0,0,0
1.79676e+07,0,0,0,0,0,0,0,0.105976336,0
1.79712e+07,0,0,0,0,0,0,0,6.8251867,0
1.79748e+07,0,0,0,0,0,0,0,20.557482,0
1.79784e+07,0,0,0,0,0,0,0,37.218456,0
1.7982e+07,0,0,0,0,0,0,0,53.367935,0
1.79856e+07,0,0,0,0,0,0,0,68.46333,0
1.79892e+07,0,2.9488366,0,0,0,0,0,80.403656,0
1.79928e+07,0,5.8858275,0,0,0,0,0,85.178604,0
1.79964e+07,0,2.6599627,0,0,0,0,0,70.60134,0
1.8e+07,0,0,0,0,0,0,0,5.3356423,0
1.80036e+07,0,0,0,0,0,0,0,81.39888,0
1.80072e+07,0,0,0,0,7.185606,0,0,0,0
1.80108e+07,0,0,0,0,0,0,0,0,0
1.80144e+07,0,0,0,0,0,0,0,0,0
1.8018e+07,0,0,0,0,0,0,0,0,0
1.80216e+07,0,0,0,0,0,0,0,0,0
1.80252e+07,0,0,0,0,0,0,0,0,0
1.80288e+07,0,0,0,0,0,0,0,0,0
1.80324e+07,0,0,0,0,0,0,0,0,0
1.8036e+07,0,0,0,0,0,0,0,0,0
1.80396e+07,0,0,0,0,0,0,0,0,0
1.80432e+07,0,0,0,0,3.3201575,0,0,0,0
1.80468e+07,0,0,0,0,0,0,0,0,0
1.80504e+07,0,0,0,0,0,0,0,0,0
1.8054e+07,0,0,0,0,0,0,0,0,0
1.80576e+07,0,0,0,0,0,0,0,0.07722673,0
1.80612e+07,0,0,0,0,0,0,0,6.8885536,0
1.80648e+07,0,0,0,0,0,0,0,21.068691,0
1.80684e+07,0,0,0,0,0,0,0,37.325108,0
1.8072e+07,0,0,0,0,0,0,0,53.992508,0
1.80756e+07,0,1.0355436,0,0,0,0,0,69.44359,0
1.80792e+07,0,3.7591655,0,0,0,0,0,78.43356,0
1.80828e+07,0,1.389925,0,0,0,0,0,62.89458,0
1.80864e+07,0,0,0,0,0,0,0,0,0
1.809e+07,0,0,0,0,0,0,0,0,0
1.80936e+07,0,0,0,0,0,0,0,0,0
1.80972e+07,0,0,0,0,0,0,0,0,0
1.81008e+07,0,0,0,0,0,0,0,0,0
1.81044e+07,0,0,0,0,0,0,0,0,0
1.8108e+07,0,0,0,0,0,0,0,0,0
1.81116e+07,0,0,0,0,0,0,0,0,0
1.81152e+07,0,0,0,0,0,0,0,0,0
1.81188e+07,0,0,0,0,0,0,0,0,0
1.81224e+07,0,0,0,0,0,0,0,0,0
1.8126e+07,0,0,0,0,0,0,0,30.295265,0
1.81296e+07,0,6.3946834,0,0,56.143665,0,0,0,10.716768
1.81332e+07,0,0,0,0,0,0,0,0,0
1.81368e+07,0,2.4228985,0,0,0,0,0,0,0
1.81404e+07,0,11.555187,0,0,0,0,0,0,0
1.8144e+07,0,23.169283,0,0,0,0,0,1.494625,0
1.81476e+07,0,34.09846,0,0,0,0,0,13.644359,0
1.81512e+07,0,44.676025,0,0,0,0,0,32.493702,0
1.81548e+07,0,52.731068,0,0,0,0,0,51.905235,0
1.81584e+07,0.28642315,58.788376,0,0,0,0,0,69.40884,0
1.8162e+07,0,62.98574,0,0,0,0,0,84.070854,0
1.81656e+07,0,56.89736,0,0,0,0,0,86.14657,0
1.81692e+07,0,38.978764,0,0,0,0,0,49.29903,0
1.81728e+07,0,18.99731,0,0,0,0,0,0,0
1.81764e+07,0,0,0,0,0,0,0,0,0
1.818e+07,0,0,0,0,0,0,0,0,0
1.81836e+07,0,0,0,0,0,0,0,0,0
1.81872e+07,0,0,0,0,0,0,0,0,0
1.81908e+07,0,0,0,0,0,0,0,0,0
1.81944e+07,0,0,0,0,0,0,0,0,0
1.8198e+07,0,0,0,0,0,0,0,0,0
1.82016e+07,0,0,0,0,0,0,0,0,0
1.82052e+07,0,0,0,0,0,0,0,0,0
1.82088e+07,0,0,0,0,0,0,0,0,0
1.82124e+07,0,0,0,0,0,0,0,0,0
1.8216e+07,0,0,0,0,0,0,0,0,0
1.82196e+07,0,0,0,0,0,0,0,0,0
1.82232e+07,0,0,0,0,0,0,0,0,0
1.82268e+07,0,0,0,0,0,0,0,0,0
1.82304e+07,0,0,0,0,0,0,0,0,0
1.8234e+07,0,0,0,0,0,0,0,0,0
1.82376e+07,0,0,0,0,0,0,0,0,0
1.82412e+07,0,0,0,0,0,0,0,0,0
1.82448e+07,0,0,0,0,0,0,0,0,0
1.82484e+07,0,0,0,0,0,0,0,0,0
1.8252e+07,0,0,0,0,0,0,0,0,0
1.82556e+07,0,0,0,0,0,0,0,0,0
1.82592e+07,0,0,0,0,0,0,0,0.24247497,0
1.82628e+07,0,0,0,0,0,0,0,121.97671,0
1.82664e+07,0,16.976067,0,0,75.87228,0,0,0,31.119774
1.827e+07,0,9.763699,0,0,0,0,0,0,0
1.82736e+07,0,0,0,0,0,0,0,0,0
1.82772e+07,0,0,0,0,0,0,0,0,0
1.82808e+07,0,0,0,0,0,0,0,0,0
1.82844e+07,0,0,0,0,0,0,0,0,0
1.8288e+07,0,0,0,0,0,0,0,0,0
1.82916e+07,0,0,0,0,0,0,0,0,0
1.82952e+07,0,0,0,0,0,0,0,0.53819424,0
1.82988e+07,0,0,0,0,0,0,0,143.67517,0
1.83024e+07,0,32.703506,0,0,148.34894,0,0,0,88.59851
1.8306e+07,0,45.07142,0,0,64.1518,0,0,36.974274,0
1.83096e+07,0,44.13717,0,0,0,0,0,69.467155,0
1.83132e+07,0,44.57235,0,0,0,0,0,92.75936,0
1.83168e+07,0,49.30347,0,0,0,0,0,108.00683,0
1.83204e+07,0.062648684,57.23243,0,0,0,0,0,118.7243,0
1.8324e+07,9.892629,66.15523,0,0,1.4308072,0,0,126.90892,0
1.83276e+07,31.22316,75.294365,0,0,14.009915,0,0,134.025,0
1.83312e+07,56.215057,83.485985,0,0,31.547195,0,0,140.07921,0
1.83348e+07,73.76842,88.96094,0,0,45.347733,0,0,143.86671,0
1.83384e+07,66.44526,88.96994,0,0,46.323776,0,0,142.72159,0
1.8342e+07,21.215488,81.42483,0,0,14.531882,0,0,127.0815,0
1.83456e+07,0,66.087494,0,0,0,0,0,69.6762,0
1.83492e+07,0,45.153625,0,0,0,0,0,201.32779,0
1.83528e+07,0,32.488434,0,0,84.36017,0,0,0,46.784767
1.83564e+07,0,35.50307,0,0,0,0,0,0,0
1.836e+07,0,13.094989,0,0,0,0,0,0,0
1.83636e+07,0,0,0,0,0,0,0,0,0
1.83672e+07,0,0.58819145,0,0,0,0,0,0,0
1.83708e+07,0,0,0,0,0,0,0,0,0
1.83744e+07,0,0,0,0,0,0,0,0,0
1.8378e+07,0,0,0,0,0,0,0,0,0
1.83816e+07,0,2.3094673,0,0,0,0,0,0.58132505,0
1.83852e+07,0,12.895691,0,0,0,0,0,153.8243,0
1.83888e+07,0,43.35915,0,0,139.24055,0,0,0,77.18253
1.83924e+07,0,73.6372,0,0,69.40411,0,0,37.05497,0
1.8396e+07,0,79.45177,0,0,0,0,0,71.99529,0
1.83996e+07,0,79.70885,0,0,0,0,0,98.085304,0
1.84032e+07,2.6460192,80.88442,0,0,0,0,0,114.19484,0
1.84068e+07,20.128353,86.03717,0,0,4.3926196,0,0,125.60857,0
1.84104e+07,45.51839,92.563866,0,0,19.721735,0,0,133.93808,0
1.8414e+07,71.165436,98.53107,0,0,37.37824,0,0,140.00923,0
1.84176e+07,96.807076,104.71801,0,0,55.593395,0,0,145.53616,0
1.84212e+07,113.17523,108.39901,0,0,67.98142,0,0,148.7831,0
1.84248e+07,102.486595,106.02903,0,0,65.604675,0,0,146.65169,0
1.84284e+07,58.75482,97.976,0,0,45.64548,0,0,137.35573,0
1.8432e+07,0,85.03446,0,0,0,0,0,115.55068,0
1.84356e+07,0,63.87976,0,0,0,0,0,269.57004,0
1.84392e+07,0,29.486107,0,0,59.152004,0,0,0,26.489117
1.84428e+07,0,36.50405,0,0,0,0,0,0,0
1.84464e+07,0,24.348198,0,0,0,0,0,0,0
1.845e+07,0,9.622639,0,0,0,0,0,0,0
1.84536e+07,0,0,0,0,0,0,0,0,0
1.84572e+07,0,0,0,0,0,0,0,0,0
1.84608e+07,0,0,0,0,0,0,0,0,0
1.84644e+07,0,0,0,0,0,0,0,0,0
1.8468e+07,0,0,0,0,0,0,0,0,0
1.84716e+07,0,0,0,0,0,0,0,4.8534684,0
1.84752e+07,0,0,0,0,0.7052368,0,0,0,0
1.84788e+07,0,0,0,0,0,0,0,10.191316,0
1.84824e+07,0,0,0,0,0,0,0,26.74457,0
1.8486e+07,0,0,0,0,0,0,0,44.133816,0
1.84896e+07,0,0.71667415,0,0,0,0,0,59.963818,0
1.84932e+07,0,7.8834863,0,0,0,0,0,73.80612,0
1.84968e+07,0,18.222155,0,0,0,0,0,85.36918,0
1.85004e+07,0,30.703829,0,0,0,0,0,96.777596,0
1.8504e+07,0,41.731102,0,0,0,0,0,106.556114,0
1.85076e+07,0,47.75518,0,0,0,0,0,111.90414,0
1.85112e+07,0,43.56216,0,0,0,0,0,107.692505,0
1.85148e+07,0,26.945862,0,0,0,0,0,74.86979,0
1.85184e+07,0,2.3702226,0,0,0,0,0,0,0
1.8522e+07,0,0,0,0,0,0,0,0,0
1.85256e+07,0,0,0,0,0,0,0,0,0
1.85292e+07,0,0,0,0,0,0,0,0,0
1.85328e+07,0,0,0,0,0,0,0,0,0
1.85364e+07,0,0,0,0,0,0,0,0,0
1.854e+07,0,0,0,0,0,0,0,0,0
1.85436e+07,0,0,0,0,0,0,0,0,0
1.85472e+07,0,0,0,0,0,0,0,0,0
1.85508e+07,0,0,0,0,0,0,0,0,0
1.85544e+07,0,0,0,0,0,0,0,0,0
1.8558e+07,0,0,0,0,0,0,0,0,0
1.85616e+07,0,0,0,0,0,0,0,0,0
1.85652e+07,0,0,0,0,0,0,0,0,0
1.85688e+07,0,0,0,0,0,0,0,0,0
1.85724e+07,0,0,0,0,0,0,0,0,0
1.8576e+07,0,0,0,0,0,0,0,0,0
1.85796e+07,0,0,0,0,0,0,0,0,0
1.85832e+07,0,0,0,0,0,0,0,0,0
1.85868e+07,0,0,0,0,0,0,0,0,0
1.85904e+07,0,0,0,0,0,0,0,0,0
1.8594e+07,0,0,0,0,0,0,0,0,0
1.85976e+07,0,0,0,0,0,0,0,0,0
1.86012e+07,0,0,0,0,0,0,0,0,0
1.86048e+07,0,0,0,0,0,0,0,0,0
1.86084e+07,0,0,0,0,0,0,0,0,0
1.8612e+07,0,0,0,0,0,0,0,0,0
1.86156e+07,0,0,0,0,0,0,0,0,0
1.86192e+07,0,0,0,0,0,0,0,0,0
1.86228e+07,0,0,0,0,0,0,0,0,0
1.86264e+07,0,0,0,0,0,0,0,0,0
1.863e+07,0,0,0,0,0,0,0,0,0
1.86336e+07,0,0,0,0,0,0,0,0,0
1.86372e+07,0,0,0,0,0,0,0,0,0
1.86408e+07,0,0,0,0,0,0,0,0,0
1.86444e+07,0,0,0,0,0,0,0,0,0
1.8648e+07,0,0,0,0,0,0,0,0,0
1.86516e+07,0,0,0,0,0,0,0,0,0
1.86552e+07,0,0,0,0,0,0,0,0,0
1.86588e+07,0,0,0,0,0,0,0,0,0
1.86624e+07,0,0,0,0,0,0,0,0,0
1.8666e+07,0,0,0,0,0,0,0,0,0
1.86696e+07,0,0,0,0,0,0,0,0,0
1.86732e+07,0,0,0,0,0,0,0,0,0
1.86768e+07,0,0,0,0,0,0,0,0,0
1.86804e+07,0,0,0,0,0,0,0,0,0
1.8684e+07,0,0,0,0,0,0,0,0,0
1.86876e+07,0,0,0,0,0,0,0,0,0
1.86912e+07,0,0,0,0,0,0,0,0,0
1.86948e+07,0,0,0,0,0,0,0,0,0
1.86984e+07,0,0,0,0,0,0,0,0,0
1.8702e+07,0,0,0,0,0,0,0,0,0
1.87056e+07,0,0,0,0,0,0,0,0,0
1.87092e+07,0,0,0,0,0,0,0,0,0
1.87128e+07,0,0,0,0,0,0,0,0,0
1.87164e+07,0,0,0,0,0,0,0,0,0
1.872e+07,0,0,0,0,0,0,0,0,0
1.87236e+07,0,0,0,0,0,0,0,0,0
1.87272e+07,0,0,0,0,0,0,0,0,0
1.87308e+07,0,0,0,0,0,0,0,0,0
1.87344e+07,0,0,0,0,0,0,0,0,0
1.8738e+07,0,0,0,0,0,0,0,0,0
1.87416e+07,0,0,0,0,0,0,0,0,0
1.87452e+07,0,0,0,0,0,0,0,0,0
1.87488e+07,0,0,0,0,0,0,0,0,0
1.87524e+07,0,0,0,0,0,0,0,0,0
1.8756e+07,0,0,0,0,0,0,0,0,0
1.87596e+07,0,0,0,0,0,0,0,0,0
1.87632e+07,0,0,0,0,0,0,0,0,0
1.87668e+07,0,0,0,0,0,0,0,0,0
1.87704e+07,0,0,0,0,0,0,0,0,0
1.8774e+07,0,0,0,0,0,0,0,0,0
1.87776e+07,0,0,0,0,0,0,0,0,0
1.87812e+07,0,0,0,0,0,0,0,59.6377,0
1.87848e+07,0,0,0,0,0,0,0,0,0
1.87884e+07,0,0,0,0,0,0,0,0,0
1.8792e+07,0,0,0,0,0,0,0,0,0
1.87956e+07,0,0,0,0,0,0,0,0,0
1.87992e+07,0,0,0,0,0,0,0,0,0
1.88028e+07,0,0,0,0,0,0,0,0,0
1.88064e+07,0,0,0,0,0,0,0,0,0
1.881e+07,0,0,0,0,0,0,0,0,0
1.88136e+07,0,0,0,0,0,0,0,0,0
1.88172e+07,0,0,0,0,0,0,0,56.06951,0
1.88208e+07,0,0,0,0,28.309414,0,0,0,0
1.88244e+07,0,0,0,0,0,0,0,0,0
1.8828e+07,0,0,0,0,0,0,0,0,0
1.88316e+07,0,0,0,0,0,0,0,0,0
1.88352e+07,0,0,0,0,0,0,0,0.048059102,0
1.88388e+07,0,0,0,0,0,0,0,6.635913,0
1.88424e+07,0,0,0,0,0,0,0,20.588625,0
1.8846e+07,0,0,0,0,0,0,0,38.12057,0
1.88496e+07,0,3.86587,0,0,0,0,0,55.6443,0
1.88532e+07,0,10.693751,0,0,0,0,0,70.97101,0
1.88568e+07,0,13.311594,0,0,0,0,0,78.94487,0
1.88604e+07,0,8.898762,0,0,0,0,0,71.877594,0
1.8864e+07,0,0,0,0,0,0,0,18.103956,0
1.88676e+07,0,0,0,0,0,0,0,98.12022,0
1.88712e+07,0,0,0,0,0,0,0,0,0
1.88748e+07,0,0,0,0,0,0,0,0,0
1.88784e+07,0,0,0,0,0,0,0,0,0
1.8882e+07,0,0,0,0,0,0,0,0,0
1.88856e+07,0,0,0,0,0,0,0,0,0
1.88892e+07,0,0,0,0,0,0,0,0,0
1.88928e+07,0,0,0,0,0,0,0,0,0
1.88964e+07,0,0,0,0,0,0,0,0,0
1.89e+07,0,0,0,0,0,0,0,0,0
1.89036e+07,0,0,0,0,0,0,0,1.7341837,0
1.89072e+07,0,0,0,0,4.2348623,0,0,0,0
1.89108e+07,0,0,0,0,0,0,0,0,0
1.89144e+07,0,0,0,0,0,0,0,0,0
1.8918e+07,0,0,0,0,0,0,0,0,0
1.89216e+07,0,0,0,0,0,0,0,0,0
1.89252e+07,0,0,0,0,0,0,0,1.9335929,0
1.89288e+07,0,0,0,0,0,0,0,11.861671,0
1.89324e+07,0,0,0,0,0,0,0,25.698698,0
1.8936e+07,0,0,0,0,0,0,0,40.48574,0
1.89396e+07,0,0,0,0,0,0,0,55.668346,0
1.89432e+07,0,0,0,0,0,0,0,67.242355,0
1.89468e+07,0,0,0,0,0,0,0,70.86786,0
1.89504e+07,0,0.95370424,0,0,0,0,0,72.694664,0
1.8954e+07,0,0,0,0,0,0,0,243.95108,0
1.89576e+07,0,19.502243,0,0,79.406815,0,0,0,44.110287
1.89612e+07,0,0.48615938,0,0,0,0,0,0,0
1.89648e+07,0,0,0,0,0,0,0,0,0
1.89684e+07,0,0,0,0,0,0,0,0,0
1.8972e+07,0,0,0,0,0,0,0,0,0
1.89756e+07,0,0,0,0,0,0,0,0,0
1.89792e+07,0,0,0,0,0,0,0,0,0
1.89828e+07,0,0,0,0,0,0,0,0,0
1.89864e+07,0,0,0,0,0,0,0,0.20192564,0
1.899e+07,0,0,0,0,0,0,0,103.54275,0
1.89936e+07,0,9.071486,0,0,109.457085,0,0,0,54.92817
1.89972e+07,0,2.728601,0,0,0,0,0,30.202204,0
1.90008e+07,0,4.982137,0,0,0,0,0,60.507236,0
1.90044e+07,0,12.628356,0,0,0,0,0,85.51851,0
1.9008e+07,0,20.997051,0,0,0,0,0,102.41477,0
1.90116e+07,0,31.016722,0,0,0,0,0,114.18423,0
1.90152e+07,0,42.5778,0,0,0,0,0,124.05143,0
1.90188e+07,0,54.589127,0,0,0,0,0,133.15338,0
1.90224e+07,0,65.94194,0,0,0.01032645,0,0,141.4933,0
1.9026e+07,0,74.17479,0,0,3.655247,0,0,147.27454,0
1.90296e+07,0,73.94944,0,0,0,0,0,145.6788,0
1.90332e+07,0,64.045494,0,0,0,0,0,132.88885,0
1.90368e+07,0,47.03008,0,0,0,0,0,74.76536,0
1.90404e+07,0,23.686901,0,0,0,0,0,174.65994,0
1.9044e+07,0,19.740026,0,0,53.679935,0,0,0,18.37839
1.90476e+07,0,15.373976,0,0,0,0,0,0,0
1.90512e+07,0,7.88094,0,0,0,0,0,0,0
1.90548e+07,0,7.0609307,0,0,0,0,0,0,0
1.90584e+07,0,6.076111,0,0,0,0,0,0,0
1.9062e+07,0,3.8569086,0,0,0,0,0,0,0
1.90656e+07,0,5.9516344,0,0,0,0,0,5.1653404,0
1.90692e+07,0,16.115053,0,0,0,0,0,19.683575,0
