Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
2.08512e+07,264.0274,202.15607,0,22.843784,213.01279,141.56609,126.890144,228.26028,88.69408
2.08548e+07,0,188.66498,0,143.29053,35.288776,0,97.56396,463.00375,5.505061
2.08584e+07,67.964005,91.177795,0,0,307.51797,52.969482,26.53626,0,209.33076
2.0862e+07,19.902065,161.80885,0,0,266.85577,58.916245,32.43501,89.79827,155.00342
2.08656e+07,0,166.0545,0,0,144.19713,39.223824,9.60652,134.26627,54.64694
2.08692e+07,0,153.98131,0,0,58.76067,9.341793,0,151.27544,0
2.08728e+07,0,144.00323,0,0,23.019249,0,0,158.70459,0
2.08764e+07,0,143.77196,0,0,34.768448,0,0,166.82317,0
2.088e+07,12.181639,149.99849,0,0,67.61923,0,0,175.92535,0
2.08836e+07,41.65383,155.37619,0,0,95.449005,0,0.09815266,182.51837,0
2.08872e+07,78.833954,159.33768,0,0,113.43189,0.07864175,6.8813624,187.7074,0
2.08908e+07,0,163.394,0,60.377342,44.156616,0,22.953695,388.84857,0
2.08944e+07,145.20256,90.658356,0,0,315.80423,51.320526,38.27858,0,176.52644
2.0898e+07,208.97412,177.64655,0,0,330.29208,83.29332,88.17451,116.93119,165.36107
2.09016e+07,240.66241,203.83363,0,0,276.2462,108.315384,118.77663,193.8436,131.15294
2.09052e+07,256.58008,210.3614,0,0,238.43784,127.05218,136.1682,231.22769,105.77015
2.09088e+07,264.35687,209.86856,0,0,221.25735,140.30309,142.39722,243.55981,89.793655
2.09124e+07,268.98996,207.89807,0,0,216.74516,149.38101,143.27693,243.89638,82.20264
2.0916e+07,270.71616,205.67838,0,0,216.69714,154.8051,141.55368,239.57506,80.27154
2.09196e+07,269.5038,203.55495,0,0,217.04344,157.17453,138.88084,234.40364,81.798355
2.09232e+07,271.08783,202.67755,0,0,219.63293,158.33694,137.86754,231.05942,86.33683
2.09268e+07,275.1469,202.82155,0,1.7692538,223.67683,158.9983,138.2954,229.73024,92.593506
2.09304e+07,274.94003,202.08742,0,4.5882416,224.8653,157.45233,136.05338,228.37608,97.0272
2.0934e+07,254.75563,196.60045,0,0.4835935,213.5898,148.56885,123.11268,222.57556,92.95803
2.09376e+07,200.87827,183.70389,0,0.0026230419,169.74399,125.59503,92.36429,198.20465,62.672512
2.09412e+07,0,162.51308,0,33.443893,0,0,44.545666,319.6786,0
2.09448e+07,0,60.41188,0,0,86.80405,0,0,0,67.40407
2.09484e+07,0,110.66712,0,0,0,0,0,0,0
2.0952e+07,0,113.87707,0,0,0,0,0,0,0
2.09556e+07,0,102.06752,0,0,0,0,0,6.0197086,0
2.09592e+07,0,90.42926,0,0,0,0,0,22.744291,0
2.09628e+07,0,78.75177,0,0,0,0,0,41.644653,0
2.09664e+07,0,62.170223,0,0,0,0,0,55.794518,0
2.097e+07,0,60.66926,0,0,0,0,0,69.522354,0
2.09736e+07,0,69.89893,0,0,0,0,0,88.62352,0
2.09772e+07,0,94.731735,0,14.5767765,5.8378553,0,0,284.46738,0
2.09808e+07,76.7896,82.23698,0,0,239.39868,0,2.8382266,0,138.79404
2.09844e+07,93.99641,149.19559,0,0,226.48166,0,0,86.906204,16.073084
2.0988e+07,93.55442,160.49678,0,0,151.17926,0,0,142.10149,0
2.09916e+07,93.9137,158.50821,0,0,109.34462,0,3.7206259,168.46983,0
2.09952e+07,102.31729,155.47272,0,0,97.663025,0,14.534244,178.9616,0
2.09988e+07,116.697784,154.49657,0,0,102.69561,0,28.983677,182.5162,0
2.10024e+07,130.99626,154.76784,0,0,112.605995,0,43.025753,183.11212,0
2.1006e+07,139.2823,154.76054,0,0,119.96911,0,54.20236,182.00047,0
2.10096e+07,145.5896,155.2048,0,0,126.204544,0,64.00078,181.28195,0
2.10132e+07,153.38101,156.53741,0,0,133.08765,0,72.944756,181.85739,0
2.10168e+07,156.64587,157.00453,0,0,136.83571,0,78.359085,182.07657,0
2.10204e+07,144.81944,154.10326,0,0,131.37804,0,74.71295,179.3658,0
2.1024e+07,115.67486,147.63531,0,0,111.7501,0,59.75563,171.23317,0
2.10276e+07,0,135.67943,0,11.518553,14.019327,0,33.108337,338.298,0
2.10312e+07,13.097124,60.698986,0,0,172.72786,0.325197,6.767974,0,104.002045
2.10348e+07,0,113.86199,0,0,148.93678,0,0,72.79382,29.334589
2.10384e+07,0,119.66217,0,0,71.18767,0,0,111.04511,0
2.1042e+07,0,106.71246,0,0,0,0,0,118.495094,0
2.10456e+07,0,91.7558,0,0,0,0,0,113.334496,0
2.10492e+07,0,76.182655,0,0,0,0,0,103.47204,0
2.10528e+07,0,63.753746,0,0,0,0,0,97.94631,0
2.10564e+07,0,61.592968,0,0,0,0,0,101.031876,0
2.106e+07,0,72.03956,0,0,0,0,0,111.64821,0
2.10636e+07,0,84.90553,0,0,9.660221,0,0,228.0523,0
2.10672e+07,41.335293,56.76987,0,0,169.81723,0,0,0,87.71028
2.10708e+07,77.88869,118.81762,0,0,185.49522,0,0.013240016,93.24589,16.029552
2.10744e+07,112.28976,140.39688,0,0,158.12144,0,5.6032867,154.29424,0
2.1078e+07,138.23087,148.17316,0,0,144.34285,0,17.456207,183.77753,0
2.10816e+07,156.045,150.46513,0,0,141.43079,0,30.88728,193.75043,0
2.10852e+07,166.89056,150.86816,0,0,143.2751,0,43.26795,194.29309,0
2.10888e+07,176.57283,151.75699,0,0,148.66138,0,54.981476,192.55681,0
2.10924e+07,187.57083,153.76723,0,0,156.43417,2.156767,66.46219,191.6359,0
2.1096e+07,198.3105,156.352,0,0,164.34618,9.983681,76.983475,191.88965,0
2.10996e+07,207.12813,158.75768,0,0,170.87183,21.00005,85.69603,192.54353,0.20630534
2.11032e+07,204.50813,158.37181,0,0,170.07469,30.678675,88.46735,190.90977,1.4347852
2.11068e+07,169.20508,150.14548,0,0,149.23741,30.83751,75.09071,181.60695,0
2.11104e+07,86.106064,131.70825,0,0,64.72032,11.286538,34.5272,130.32993,0
2.1114e+07,0,101.95906,0,0,0,0,0,127.08731,0
2.11176e+07,0,4.5817065,0,0,0,0,0,0,0
2.11212e+07,0,12.292315,0,0,0,0,0,0,0
2.11248e+07,0,8.626309,0,0,0,0,0,0,0
2.11284e+07,0,0,0,0,0,0,0,0,0
2.1132e+07,0,0,0,0,0,0,0,0,0
2.11356e+07,0,0,0,0,0,0,0,0,0
2.11392e+07,0,0,0,0,0,0,0,0,0
2.11428e+07,0,0,0,0,0,0,0,0,0
2.11464e+07,0,0,0,0,0,0,0,0.0012998744,0
2.115e+07,0,0,0,0,0,0,0,43.173965,0
2.11536e+07,0,11.746549,0,0,10.761778,0,0,0,0
2.11572e+07,0,22.11532,0,0,0,0,0,13.016732,0
2.11608e+07,0,26.46001,0,0,0,0,0,26.823221,0
2.11644e+07,0,34.324356,0,0,0,0,0,42.538162,0
2.1168e+07,0,44.179794,0,0,0,0,0,58.0019,0
2.11716e+07,0,52.400955,0,0,0,0,0,70.51521,0
2.11752e+07,0,59.390606,0,0,0,0,0,80.64788,0
2.11788e+07,0,65.49802,0,0,0,0,0,89.0772,0
2.11824e+07,0,70.747925,0,0,0,0,0,96.12357,0
2.1186e+07,0,73.99341,0,0,0.037017148,0,0,101.109535,0
2.11896e+07,0,74.62329,0,0,0.9045939,0,0,103.60619,0
2.11932e+07,0,70.430336,0,0,0,0,0,101.24753,0
2.11968e+07,0,60.08453,0,0,0,0,0,88.40174,0
2.12004e+07,0,45.82157,0,0,0,0,0,166.45409,0
2.1204e+07,0,19.991997,0,0,30.998829,0,0,0,0
2.12076e+07,0,35.902077,0,0,0,0,0,27.732935,0
2.12112e+07,0,37.178093,0,0,0,0,0,44.58605,0
2.12148e+07,0,34.299683,0,0,0,0,0,52.57542,0
2.12184e+07,0,34.046455,0,0,0,0,0,57.750164,0
2.1222e+07,0,36.598534,0,0,0,0,0,62.445496,0
2.12256e+07,0,43.47002,0,0,0,0,0,69.641266,0
2.12292e+07,0,49.42998,0,0,0,0,0,76.28155,0
2.12328e+07,0,53.08321,0,0,0,0,0,81.867805,0
2.12364e+07,0,58.884785,0,0,0,0,0,184.05728,0
2.124e+07,0,34.71663,0,0,68.39373,0,0,0,10.9677105
2.12436e+07,0,71.60699,0,0,55.9161,0,0,59.38811,0
2.12472e+07,0,81.239525,0,0,30.374191,0,0,97.14357,0
2.12508e+07,0,82.46245,0,0,19.435951,0,0,115.27482,0
2.12544e+07,2.1487007,84.150894,0,0,22.920383,0,0,123.50137,0
2.1258e+07,12.652259,86.81649,0,0,32.901237,0,0,126.91266,0
2.12616e+07,28.755981,90.622665,0,0,45.391373,0,0,129.14284,0
2.12652e+07,53.32425,96.66603,0,0,62.231396,0,0,133.15338,0
2.12688e+07,80.06722,103.46069,0,0,79.606606,0,0,138.15904,0
2.12724e+07,103.49092,109.6606,0,0,94.404655,0,0,142.9291,0
2.1276e+07,112.83924,112.66809,0,0,100.367775,0,0,144.76701,0
2.12796e+07,99.58042,110.62926,0,0,92.53724,0,0,141.23918,0
2.12832e+07,51.482292,104.40604,0,0,0,0,0,78.78969,0
2.12868e+07,0,91.67679,0,0,0,0,0,103.208336,0
2.12904e+07,0,34.00038,0,0,14.007208,0,0,0,0
2.1294e+07,0,55.32282,0,0,0,0,0,0,0
2.12976e+07,0,47.893887,0,0,0,0,0,0,0
2.13012e+07,0,37.75048,0,0,0,0,0,0,0
2.13048e+07,0,30.282085,0,0,0,0,0,0,0
2.13084e+07,0,29.387226,0,0,0,0,0,0,0
2.1312e+07,0,32.742985,0,0,0,0,0,0,0
2.13156e+07,0,33.73116,0,0,0,0,0,0,0
2.13192e+07,0,37.573124,0,0,0,0,0,0.4076175,0
2.13228e+07,0,52.3584,0,0,0,0,0,120.12649,0
2.13264e+07,0,46.271473,0,0,108.05176,0,0,0,42.776646
2.133e+07,0,90.56621,0,0,73.475914,0,0,34.279457,0
2.13336e+07,3.8130934,103.29684,0,0,30.688148,0,0,66.53825,0
2.13372e+07,25.826052,108.68971,0,0,23.19195,0,0,91.56322,0
2.13408e+07,56.260136,113.3685,0,0,35.43921,0,0,109.29683,0
2.13444e+07,85.27471,118.15799,0,0,53.618694,0,0,121.664764,0
2.1348e+07,115.41097,124.259415,0,0,74.85367,0,0,131.82736,0
2.13516e+07,143.71559,130.83203,0,0,95.2519,0,2.2347994,140.56369,0
2.13552e+07,164.9831,136.38992,0,0,110.927734,0,12.294047,147.19505,0
2.13588e+07,179.68666,140.95718,0,0,122.33344,0,25.609879,152.2083,0
2.13624e+07,186.22993,143.93756,0,0,128.7424,0,37.43861,155.39165,0
2.1366e+07,171.41383,141.84138,0,0,121.74641,0,40.198208,152.91444,0
2.13696e+07,106.967255,129.47859,0,0,57.94012,0,21.657352,116.87276,0
2.13732e+07,0,108.87174,0,0,0,0,0,222.58391,0
2.13768e+07,0,51.59899,0,0,113.358154,0,0,0,69.249825
2.13804e+07,0,86.94907,0,0,0,0,0,0,0
2.1384e+07,0,79.23583,0,0,0,0,0,0,0
2.13876e+07,0,63.92772,0,0,0,0,0,0.62977517,0
2.13912e+07,0,45.99924,0,0,0,0,0,6.165256,0
2.13948e+07,0,18.63241,0,0,0,0,0,14.678744,0
2.13984e+07,0,0,0,0,0,0,0,26.620825,0
2.1402e+07,0,0,0,0,0,0,0,41.41614,0
2.14056e+07,0,2.3068802,0,0,0,0,0,60.369358,0
2.14092e+07,0,29.44706,0,0,0,0,0,206.3286,0
2.14128e+07,0,55.549763,0,0,156.28857,0,0,0,86.465904
2.14164e+07,0,103.04483,0,0,117.31069,0,0,71.61007,0
2.142e+07,4.0357947,114.4629,0,0,59.114105,0,0,123.23504,0
2.14236e+07,22.552261,116.09736,0,0,40.32657,0,0,151.1974,0
2.14272e+07,42.49518,115.35915,0,0,40.727104,0,0,162.04224,0
2.14308e+07,54.18815,113.78687,0,0,45.505318,0,0,162.83374,0
2.14344e+07,61.392303,113.32483,0,0,52.150047,0,0,160.45512,0
2.1438e+07,71.206314,115.14325,0,0,61.83947,0,0,159.20255,0
2.14416e+07,81.22184,117.80831,0,0,71.4845,0,1.469406,159.09593,0
2.14452e+07,87.818954,120.133224,0,0,78.49105,0,8.043591,159.31947,0
2.14488e+07,93.423965,122.60101,0,0,84.670654,0,17.071808,160.41508,0
2.14524e+07,83.08394,121.18135,0,0,80.79586,0,19.017916,158.04755,0
2.1456e+07,29.604263,110.23832,0,0,48.712257,0,2.5114248,144.93806,0
2.14596e+07,0,90.34215,0,0,0,0,0,242.85257,0
2.14632e+07,0,23.81612,0,0,7.0194507,0,0,0,0
2.14668e+07,0,36.037476,0,0,0,0,0,2.3455727,0
2.14704e+07,0,24.987827,0,0,0,0,0,0,0
2.1474e+07,0,11.915473,0,0,0,0,0,0.944982,0
2.14776e+07,0,1.2511551,0,0,0,0,0,4.0485334,0
2.14812e+07,0,0,0,0,0,0,0,6.5504847,0
2.14848e+07,0,0,0,0,0,0,0,11.266007,0
2.14884e+07,0,0,0,0,0,0,0,21.383757,0
2.1492e+07,0,2.4234107,0,0,0,0,0,41.736607,0
2.14956e+07,0,24.236258,0,0,0,0,0,166.8277,0
2.14992e+07,0,45.493202,0,0,128.3065,0,0,0,64.8385
2.15028e+07,0,83.660355,0,0,87.868835,0,0,66.60452,0
2.15064e+07,0,92.006355,0,0,33.823296,0,0,111.55018,0
2.151e+07,2.2850015,92.54251,0,0,15.553723,0,0,134.69527,0
2.15136e+07,15.4442,93.36427,0,0,18.729279,0,0,144.73259,0
2.15172e+07,34.702183,96.22371,0,0,31.743956,0,0,148.90149,0
2.15208e+07,51.020435,98.95148,0,0,44.892025,0,0,150.05289,0
2.15244e+07,67.46366,103.05232,0,0,58.50756,0,0,151.76657,0
2.1528e+07,92.655716,110.4546,0,0,77.20124,0,0,156.44116,0
2.15316e+07,118.688965,117.90245,0,0,95.648,0,0.17398785,161.99141,0
2.15352e+07,127.67356,120.31981,0,0,102.75222,0,1.7322847,163.43681,0
2.15388e+07,94.39532,112.60908,0,0,83.43285,0,0,154.21614,0
2.15424e+07,0,94.14814,0,0,0,0,0,106.135414,0
2.1546e+07,0,67.7463,0,0,0,0,0,90.35268,0
2.15496e+07,0,2.5497515,0,0,0,0,0,0,0
2.15532e+07,0,6.400939,0,0,0,0,0,0,0
2.15568e+07,0,0,0,0,0,0,0,0,0
2.15604e+07,0,0,0,0,0,0,0,0,0
2.1564e+07,0,0,0,0,0,0,0,0,0
2.15676e+07,0,0,0,0,0,0,0,0,0
2.15712e+07,0,0,0,0,0,0,0,0,0
2.15748e+07,0,0,0,0,0,0,0,0,0
2.15784e+07,0,4.4593897,0,0,0,0,0,0.118948564,0
2.1582e+07,0,24.793678,0,0,0,0,0,137.07211,0
2.15856e+07,0,52.386414,0,0,151.41599,0,0,0,77.352974
2.15892e+07,0,88.22155,0,0,60.715965,0,0,5.076959,0
2.15928e+07,0,93.902695,0,0,0,0,0,21.729576,0
2.15964e+07,0,95.68898,0,0,0,0,0,43.511463,0
2.16e+07,0,97.97497,0,0,0,0,0,64.723724,0
2.16036e+07,6.0407133,102.4757,0,0,0.00030688944,0,0,84.21027,0
2.16072e+07,29.219189,110.4987,0,0,9.554651,0,0,101.51044,0
2.16108e+07,58.130207,118.32894,0,0,28.578102,0,0,114.884735,0
2.16144e+07,82.93632,123.44442,0,0,45.938934,0,0.8351855,123.76466,0
2.1618e+07,100.02618,125.862755,0,0,58.017994,0,7.2891955,129.07051,0
2.16216e+07,109.12128,127.476685,0,0,66.18191,0,16.269333,132.51552,0
2.16252e+07,100.75628,126.658195,0,0,66.48558,0,20.94957,132.99925,0
2.16288e+07,55.93422,119.28785,0,0,43.559288,0,11.664898,124.775475,0
2.16324e+07,0,100.57937,0,0,0,0,0,277.5591,0
2.1636e+07,0,49.31485,0,0,106.82716,0,0,0,63.383156
2.16396e+07,0,81.08898,0,0,0,0,0,0,0
2.16432e+07,0,72.64447,0,0,0,0,0,0,0
2.16468e+07,0,57.528057,0,0,0,0,0,0,0
2.16504e+07,0,42.922672,0,0,0,0,0,0,0
2.1654e+07,0,23.60504,0,0,0,0,0,1.7372696,0
2.16576e+07,0,10.720907,0,0,0,0,0,9.948914,0
2.16612e+07,0,8.225675,0,0,0,0,0,25.629421,0
2.16648e+07,0,23.4599,0,0,0,0,0,49.59653,0
2.16684e+07,0,54.866947,0,0,0,0,0,244.83257,0
2.1672e+07,0,70.669754,0,0,196.89238,0,0,0,120.519165
2.16756e+07,0,125.807884,0,0,143.05855,0,0,71.481,0
2.16792e+07,2.9773452,136.8195,0,0,67.02866,0,0,126.09533,0
2.16828e+07,25.69986,138.94977,0,0,44.08268,0,0.10361469,158.63257,0
2.16864e+07,59.82802,141.92055,0,0,52.411728,0,8.766494,175.92934,0
2.169e+07,96.96158,146.98018,0,0,73.38791,0,26.522528,184.93195,0
2.16936e+07,135.59502,154.33559,0,0,99.16905,0,48.59036,191.15648,0
2.16972e+07,171.47548,161.83621,0,0,123.44095,0,70.32567,196.17691,0
2.17008e+07,202.346,168.65779,0,0,143.8301,0,89.50882,200.58232,0
2.17044e+07,227.29863,174.78925,0,0,160.3251,0,105.21486,204.57982,0
2.1708e+07,234.3102,177.50066,0,0,166.73416,0,112.99773,205.47351,0
2.17116e+07,206.1907,172.82439,0,0,153.05133,0,106.2721,198.66493,0
2.17152e+07,125.80138,160.80978,0,0.0034463422,70.06289,0,82.52351,155.20427,0
2.17188e+07,0,140.74211,0,59.231335,0,0,39.221188,284.4936,0
2.17224e+07,0,60.73806,0,0,80.1099,0,1.1279789,0,53.346947
2.1726e+07,0,103.65215,0,0,0,0,0,0,0
2.17296e+07,0,98.34645,0,0,0,0,0,0,0
2.17332e+07,0,86.39514,0,0,0,0,0,0,0
2.17368e+07,0,78.56487,0,0,0,0,0,0,0
2.17404e+07,0,76.650925,0,0,0,0,0,1.0467081,0
2.1744e+07,0,78.823235,0,0,0,0,0,11.846824,0
2.17476e+07,0,83.333,0,0,0,0,0,30.088987,0
2.17512e+07,0,92.76423,0,0,0,0,0,54.345814,0
2.17548e+07,0,102.64923,0,0,0,0,0,237.59023,0
2.17584e+07,28.803205,68.29645,0,0,165.74724,0,6.2773247,0,95.59375
2.1762e+07,31.45292,131.36147,0,0,136.81857,0,9.817729,68.28863,0
2.17656e+07,41.694077,147.16396,0,0,77.31438,0,18.635412,118.674965,0
2.17692e+07,65.485275,153.23618,0,0,58.197327,0,34.67695,149.30377,0
2.17728e+07,107.473885,160.62457,0,0,73.60363,0,58.13568,169.848,0
2.17764e+07,155.49878,169.24536,0,0,102.333984,0,82.891594,183.96024,0
2.178e+07,201.82596,178.06688,0,0,132.21062,0,105.51646,194.15779,0
2.17836e+07,243.05981,186.41359,0,0,158.69334,0,124.60042,202.07997,0
2.17872e+07,276.13745,193.52585,0,0.46449873,179.61745,0.03690519,139.72313,208.2015,0
2.17908e+07,298.46335,198.97275,0,5.9130626,194.59201,6.0082655,150.57164,212.67871,0
2.17944e+07,302.19302,200.39377,0,8.7697,198.57309,16.490425,153.55672,213.37854,0
2.1798e+07,264.4836,191.71603,0,0,177.02968,19.428957,137.87259,203.77849,0
2.18016e+07,148.77588,169.66971,0,0,63.21511,0.76969993,93.74861,142.90858,0
2.18052e+07,0,140.01877,0,0,0,0,32.16411,164.45453,0
2.18088e+07,0,41.8081,0,0,0,0,0,0,0
2.18124e+07,0,81.748764,0,0,0,0,0,0,0
2.1816e+07,0,86.39447,0,0,0,0,0,0,0
2.18196e+07,0,78.95925,0,0,0,0,0,0,0
2.18232e+07,0,57.34272,0,0,0,0,0,0,0
2.18268e+07,0,19.052794,0,0,0,0,0,0,0
2.18304e+07,0,0,0,0,0,0,0,0,0
2.1834e+07,0,0,0,0,0,0,0,0,0
2.18376e+07,0,7.3585,0,0,0,0,0,0.34749854,0
2.18412e+07,0,40.380096,0,0,0,0,0,158.92252,0
2.18448e+07,0,68.33437,0,0,189.63939,0,0,0,116.15727
2.18484e+07,0,118.32633,0,0,100.77347,0,0,33.061214,0
2.1852e+07,0,125.553375,0,0,1.9747936,0,0.033972837,66.148674,0
2.18556e+07,0,127.26366,0,0,0,0,7.288725,94.71964,0
2.18592e+07,2.0743294,129.84148,0,0,0.010122294,0,22.894833,115.86361,0
2.18628e+07,19.691406,134.35501,0,0,9.891545,0,41.507828,131.00659,0
2.18664e+07,44.683723,139.3493,0,0,28.31377,0,58.62893,141.27852,0
2.187e+07,71.02152,144.55219,0,0,47.914074,0,73.265755,148.79053,0
2.18736e+07,99.5589,150.91817,0,0,68.92233,0,86.98345,156.16281,0
2.18772e+07,128.75873,158.13478,0,0,90.30827,0,99.65214,163.91528,0
2.18808e+07,142.85875,162.22847,0,0,102.17242,0,105.482895,168.23347,0
2.18844e+07,119.15784,157.32582,0,0,90.35268,0,95.86799,162.94922,0
2.1888e+07,22.934887,140.35126,0,0,0,0,63.283924,109.25954,0
2.18916e+07,0,114.48143,0,0,0,0,11.286381,115.41762,0
2.18952e+07,0,25.43488,0,0,0,0,0,0,0
2.18988e+07,0,49.082134,0,0,0,0,0,0,0
2.19024e+07,0,48.43743,0,0,0,0,0,0,0
2.1906e+07,0,40.167496,0,0,0,0,0,0,0
2.19096e+07,0,19.7437,0,0,0,0,0,0,0
2.19132e+07,0,0,0,0,0,0,0,0,0
2.19168e+07,0,0,0,0,0,0,0,0,0
2.19204e+07,0,0,0,0,0,0,0,0,0
2.1924e+07,0,0,0,0,0,0,0,0,0
2.19276e+07,0,11.822454,0,0,0,0,0,92.19766,0
2.19312e+07,0,45.217426,0,0,118.259674,0,0,0,53.17239
2.19348e+07,0,78.70903,0,0,0,0,0,2.8929315,0
2.19384e+07,0,85.76477,0,0,0,0,0,17.347046,0
2.1942e+07,0,88.19956,0,0,0,0,0,38.036163,0
2.19456e+07,0,92.795586,0,0,0,0,0,60.432682,0
2.19492e+07,0,98.59531,0,0,0,0,0,81.03538,0
2.19528e+07,0,105.45423,0,0,0,0,3.2577057,97.84639,0
2.19564e+07,0,112.553345,0,0,0,0,14.588988,111.14232,0
2.196e+07,1.3928413,120.40233,0,0,1.098891,0,30.69573,122.611725,0
2.19636e+07,17.312092,129.5289,0,0,14.500145,0,49.042656,133.67328,0
2.19672e+07,29.686892,134.24841,0,0,27.376274,0,61.028023,140.18372,0
2.19708e+07,6.0114565,128.41931,0,0,17.410969,0,55.096985,134.9324,0
2.19744e+07,0,110.361305,0,0,0,0,26.012775,83.21313,0
2.1978e+07,0,83.94673,0,0,0,0,0,57.599808,0
2.19816e+07,0,13.107588,0,0,0,0,0,0,0
2.19852e+07,0,27.735437,0,0,0,0,0,0,0
2.19888e+07,0,24.18042,0,0,0,0,0,0,0
2.19924e+07,0,14.375327,0,0,0,0,0,0,0
2.1996e+07,0,0,0,0,0,0,0,0,0
2.19996e+07,0,0,0,0,0,0,0,0,0
2.20032e+07,0,0,0,0,0,0,0,0,0
2.20068e+07,0,0,0,0,0,0,0,0,0
2.20104e+07,0,0,0,0,0,0,0,0,0
2.2014e+07,0,1.2727654,0,0,0,0,0,74.272964,0
2.20176e+07,0,35.401085,0,0,93.03866,0,0,0,29.970537
2.20212e+07,0,57.665077,0,0,0,0,0,0,0
2.20248e+07,0,63.57609,0,0,0,0,0,0.93507874,0
2.20284e+07,0,67.90983,0,0,0,0,0,11.793599,0
2.2032e+07,0,73.23046,0,0,0,0,0,29.867035,0
2.20356e+07,0,79.833206,0,0,0,0,0,50.293243,0
2.20392e+07,0,88.446075,0,0,0,0,0,71.33643,0
2.20428e+07,0,99.296486,0,0,0,0,0.028555326,91.70644,0
2.20464e+07,0,108.82248,0,0,0,0,6.097179,107.72232,0
2.205e+07,0,116.072945,0,0,0,0,18.363081,119.33825,0
2.20536e+07,0,117.91803,0,0,0,0,27.288916,124.64246,0
2.20572e+07,0,108.84912,0,0,0,0,20.922676,118.417534,0
2.20608e+07,0,91.53206,0,0,0,0,0,72.93041,0
2.20644e+07,0,67.94223,0,0,0,0,0,70.44904,0
2.2068e+07,0,13.653424,0,0,0,0,0,0,0
2.20716e+07,0,22.557096,0,0,0,0,0,0,0
2.20752e+07,0,14.712248,0,0,0,0,0,0,0
2.20788e+07,0,1.9909046,0,0,0,0,0,0,0
2.20824e+07,0,0,0,0,0,0,0,0,0
2.2086e+07,0,0,0,0,0,0,0,0,0
2.20896e+07,0,0,0,0,0,0,0,0,0
2.20932e+07,0,0,0,0,0,0,0,0,0
2.20968e+07,0,0,0,0,0,0,0,0,0
2.21004e+07,0,0,0,0,0,0,0,50.82485,0
2.2104e+07,0,29.238277,0,0,83.687836,0,0,0,23.117851
2.21076e+07,0,46.704205,0,0,0,0,0,0,0
2.21112e+07,0,52.785038,0,0,0,0,0,0,0
2.21148e+07,0,57.83228,0,0,0,0,0,2.942107,0
2.21184e+07,0,66.193726,0,0,0,0,0,17.876146,0
2.2122e+07,0,75.89594,0,0,0,0,0,38.610157,0
2.21256e+07,0,83.825455,0,0,0,0,0,59.353085,0
2.21292e+07,0,92.03939,0,0,0,0,0,79.275505,0
2.21328e+07,0,101.33834,0,0,0,0,0.14643143,97.463425,0
2.21364e+07,0,109.15735,0,0,0,0,5.930304,111.028625,0
2.214e+07,0,111.89515,0,0,0,0,12.826884,117.92817,0
2.21436e+07,0,103.758675,0,0,0,0,7.901932,113.56673,0
2.21472e+07,0,83.8303,0,0,0,0,0,69.74394,0
2.21508e+07,0,57.612263,0,0,0,0,0,56.74132,0
2.21544e+07,0,8.908879,0,0,0,0,0,0,0
2.2158e+07,0,13.814783,0,0,0,0,0,0,0
2.21616e+07,0,5.1933537,0,0,0,0,0,0,0
2.21652e+07,0,0,0,0,0,0,0,0,0
2.21688e+07,0,0,0,0,0,0,0,0,0
2.21724e+07,0,0,0,0,0,0,0,0,0
2.2176e+07,0,0,0,0,0,0,0,0,0
2.21796e+07,0,0,0,0,0,0,0,0,0
2.21832e+07,0,0,0,0,0,0,0,0,0
2.21868e+07,0,0,0,0,0,0,0,22.95018,0
2.21904e+07,0,10.571947,0,0,23.141426,0,0,0,0
2.2194e+07,0,15.725159,0,0,0,0,0,0,0
2.21976e+07,0,21.776834,0,0,0,0,0,0,0
2.22012e+07,0,29.084883,0,0,0,0,0,0,0
2.22048e+07,0,38.22159,0,0,0,0,0,0.14025518,0
2.22084e+07,0,47.77287,0,0,0,0,0,8.193669,0
2.2212e+07,0,57.50404,0,0,0,0,0,24.906023,0
2.22156e+07,0,66.77298,0,0,0,0,0,44.817356,0
2.22192e+07,0,74.43863,0,0,0,0,0,64.20848,0
2.22228e+07,0,81.126945,0,0,0,0,0,81.67778,0
2.22264e+07,0,83.85598,0,0,0,0,0,92.356316,0
2.223e+07,0,77.795906,0,0,0,0,0,92.005516,0
2.22336e+07,0,61.49384,0,0,0,0,0,59.2175,0
2.22372e+07,0,36.17476,0,0,0,0,0,47.63372,0
2.22408e+07,0,0,0,0,0,0,0,0,0
2.22444e+07,0,0,0,0,0,0,0,0,0
2.2248e+07,0,0,0,0,0,0,0,0,0
2.22516e+07,0,0,0,0,0,0,0,0,0
2.22552e+07,0,0,0,0,0,0,0,0,0
2.22588e+07,0,0,0,0,0,0,0,0,0
2.22624e+07,0,0,0,0,0,0,0,0,0
2.2266e+07,0,0,0,0,0,0,0,0,0
2.22696e+07,0,0,0,0,0,0,0,0,0
2.22732e+07,0,0,0,0,0,0,0,0,0
2.22768e+07,0,0,0,0,0,0,0,0,0
2.22804e+07,0,0,0,0,0,0,0,0,0
2.2284e+07,0,0,0,0,0,0,0,0,0
2.22876e+07,0,0,0,0,0,0,0,0,0
2.22912e+07,0,0,0,0,0,0,0,0,0
