Time,groundFloor.PI_livingroom.y,groundFloor.PI_hobby.y,groundFloor.PI_corridor.y,groundFloor.PI_WC.y,groundFloor.PI_kitchen.y,upperFloor.PI_bedroom.y,upperFloor.PI_children1.y,upperFloor.PI_bath.y,upperFloor.PI_children2.y
2.17764e+07,286.22498,218.88657,0,15.692635,223.7208,182.01923,159.51768,251.88737,120.87425
2.178e+07,287.18973,216.426,0,16.30947,223.18982,182.92268,155.47368,247.27554,115.173775
2.17836e+07,287.75064,214.52863,0,16.680616,224.7375,181.04047,152.14917,242.32178,112.373085
2.17872e+07,288.01865,213.06834,0,16.656124,226.49934,177.86089,149.59192,238.34293,111.534256
2.17908e+07,285.75238,211.33536,0,15.115313,226.50398,173.48387,146.60266,234.95346,111.22705
2.17944e+07,279.62692,208.94153,0,13.152624,224.07356,167.71284,142.0118,231.74304,109.98331
2.1798e+07,262.90512,204.05943,0,8.670514,215.15518,157.8115,131.53185,226.59297,104.141556
2.18016e+07,221.94647,193.549,0,0.049918488,187.08183,138.08937,108.321465,214.38167,83.16846
2.18052e+07,0,174.37314,0,42.392647,15.375594,0,68.134056,375.3958,0
2.18088e+07,0,65.58475,0,0,168.32184,16.016249,8.446581,0,116.57717
2.18124e+07,0,119.6437,0,0,101.23963,0,0,55.099228,29.461565
2.1816e+07,0,122.71064,0,0,0,0,0,78.574615,0
2.18196e+07,0,110.624176,0,0,0,0,0,83.5401,0
2.18232e+07,0,92.78469,0,0,0,0,0,86.661156,0
2.18268e+07,0,74.428116,0,0,0,0,0,90.83044,0
2.18304e+07,0,69.31309,0,0,0,0,0,99.95336,0
2.1834e+07,0,76.45619,0,0,0,0,0,115.247406,0
2.18376e+07,0,98.659386,0,0,4.6339626,0,0,138.42023,0
2.18412e+07,0,120.865715,0,62.838215,24.888206,0,0,360.3819,0
2.18448e+07,112.75335,90.01981,0,0,299.60007,0,18.36789,0,172.94096
2.18484e+07,157.02603,166.7783,0,0,297.90396,0,36.146046,108.756836,91.46115
2.1852e+07,188.24066,187.16495,0,0,231.33781,0,53.428535,180.0754,13.223403
2.18556e+07,216.4945,192.5809,0,3.169245,199.22902,0,71.25499,216.64136,0
2.18592e+07,242.77037,194.41698,0,13.245804,194.02226,4.6352267,88.554405,231.60616,0
2.18628e+07,270.0499,197.2406,0,27.40243,204.50262,18.781574,105.50731,236.94928,0
2.18664e+07,296.33432,201.2987,0,41.56443,220.55562,38.730278,120.91676,238.88036,3.6444986
2.187e+07,318.9118,205.82306,0,53.38174,236.17531,61.15225,134.27289,240.04834,17.575663
2.18736e+07,340.35828,211.07582,0,64.76703,251.38394,84.72504,146.50807,242.26076,38.050472
2.18772e+07,357.17783,215.70612,0,73.20704,263.3864,106.83401,156.19334,244.52556,60.047592
2.18808e+07,356.0015,216.18036,0,71.846176,263.92932,122.3621,158.25618,243.22844,76.51122
2.18844e+07,323.5481,209.23079,0,56.871986,245.34392,126.4311,145.49371,234.80873,80.683975
2.1888e+07,228.24779,191.32605,0,21.143274,152.50786,108.60763,108.439285,185.60693,37.719315
2.18916e+07,0,163.18736,0,31.948315,0,0,50.31366,252.03448,0
2.18952e+07,0,50.356163,0,0,18.280663,0,0,0,9.140705
2.18988e+07,0,93.95439,0,0,0,0,0,0,0
2.19024e+07,0,96.49805,0,0,0,0,0,0,0
2.1906e+07,0,85.71505,0,0,0,0,0,0,0
2.19096e+07,0,64.89229,0,0,0,0,0,0,0
2.19132e+07,0,33.69686,0,0,0,0,0,0,0
2.19168e+07,0,6.738167,0,0,0,0,0,0,0
2.19204e+07,0,3.4883778,0,0,0,0,0,0,0
2.1924e+07,0,33.641903,0,0,0,0,0,11.028238,0
2.19276e+07,0,68.55197,0,0,0,0,0,197.41304,0
2.19312e+07,0,72.71705,0,0,196.48509,0,0,0,119.96446
2.19348e+07,0,132.33888,0,0,145.42603,0,0,60.320538,0
2.19384e+07,8.35325,145.69087,0,0,69.69919,0,1.1731801,107.85823,0
2.1942e+07,30.439617,148.15274,0,0,41.747353,0,10.795864,135.89684,0
2.19456e+07,57.756767,148.71678,0,0,43.223595,0,25.69333,150.98137,0
2.19492e+07,88.19593,150.91084,0,0,59.56467,0,43.09356,159.87518,0
2.19528e+07,120.003174,155.16911,0,0,81.4578,0,60.929047,166.59212,0
2.19564e+07,150.60167,160.5946,0,0,103.332115,0,77.40299,172.5738,0
2.196e+07,178.85713,166.63977,0,0,123.43278,0,92.05138,178.51526,0
2.19636e+07,203.3707,172.70303,0,2.8491867,141.16994,0,104.3524,184.36992,0
2.19672e+07,211.19566,175.28212,0,4.1019754,148.77878,0,109.17193,186.7968,0
2.19708e+07,180.56425,169.12769,0,0,133.70317,0,98.597626,180.26721,0
2.19744e+07,81.20831,152.14955,0,0,38.56718,0,66.53037,132.57144,0
2.1978e+07,0,124.73752,0,0,0,0,12.6492,162.37196,0
2.19816e+07,0,26.870405,0,0,0,0,0,0,0
2.19852e+07,0,53.227776,0,0,0,0,0,0,0
2.19888e+07,0,54.07493,0,0,0,0,0,0,0
2.19924e+07,0,42.657715,0,0,0,0,0,0,0
2.1996e+07,0,22.260431,0,0,0,0,0,0,0
2.19996e+07,0,0,0,0,0,0,0,0,0
2.20032e+07,0,0,0,0,0,0,0,0,0
2.20068e+07,0,1.590838,0,0,0,0,0,0,0
2.20104e+07,0,21.500141,0,0,0,0,0,0.12230945,0
2.2014e+07,0,46.391304,0,0,0,0,0,117.939064,0
2.20176e+07,0,53.759457,0,0,131.54538,0,0,0,66.63756
2.20212e+07,0,97.42159,0,0,41.704628,0,0,16.119339,0
2.20248e+07,0,105.81304,0,0,0,0,0,38.269123,0
2.20284e+07,0,105.1696,0,0,0,0,0,58.42958,0
2.2032e+07,0,102.76947,0,0,0,0,0,73.00613,0
2.20356e+07,0,102.47541,0,0,0,0,0,85.14658,0
2.20392e+07,0,104.45867,0,0,0,0,0,95.67747,0
2.20428e+07,0,107.649605,0,0,0,0,0.017077653,104.692055,0
2.20464e+07,1.5029867,112.354675,0,0,0.088095754,0,5.440906,113.577156,0
2.205e+07,14.526856,118.37719,0,0,8.442918,0,17.494244,122.815834,0
2.20536e+07,30.851992,123.97398,0,0,22.555473,0,30.607576,130.87007,0
2.20572e+07,37.105164,127.24519,0,0,32.8585,0,39.08031,136.01314,0
2.20608e+07,32.455017,127.8486,0,0,34.117,0,40.59964,138.39366,0
2.20644e+07,0,124.32614,0,29.287186,7.936713,0,33.915237,339.31586,0
2.2068e+07,47.048237,75.43256,0,0,223.74571,0,24.55517,0,139.71716
2.20716e+07,45.870617,139.09485,0,0,198.98969,0,45.636387,76.95207,23.599188
2.20752e+07,1.648984,145.42676,0,0,102.52161,0,39.746338,118.864365,0
2.20788e+07,0,129.03065,0,0,1.7112907,0,8.634852,125.36263,0
2.20824e+07,0,109.44094,0,0,0,0,0,119.5447,0
2.2086e+07,0,92.49754,0,0,0,0,0,115.31564,0
2.20896e+07,0,88.359566,0,0,0,0,0,117.711975,0
2.20932e+07,0,97.032646,0,0,0,0,0,127.97381,0
2.20968e+07,0,102.51664,0,0,4.34272,0,0,142.34831,0
2.21004e+07,0,117.97922,0,62.873863,20.838804,0,3.882746,372.15234,0
2.2104e+07,110.64122,93.561005,0,0,310.62128,0,36.675724,0,188.81607
2.21076e+07,158.7569,173.5583,0,0,304.7005,0,81.14312,105.5242,98.565125
2.21112e+07,191.72952,193.33429,0,0,228.06624,0,107.98528,176.14574,9.920557
2.21148e+07,217.05385,197.85667,0,0,188.4492,0,125.58987,212.63193,0
2.21184e+07,237.77771,198.61838,0,0,177.64438,0,137.42468,227.34236,0
2.2122e+07,252.0685,198.6349,0,1.3743563,179.63438,0.04764027,144.25539,230.3533,0
2.21256e+07,261.91663,199.10799,0,5.441439,186.07283,5.524496,147.76353,229.00558,0
2.21292e+07,271.89682,200.8277,0,11.780765,194.9804,18.171083,150.38863,227.71974,0.1368285
2.21328e+07,281.09543,203.08507,0,17.786058,203.67632,34.78457,152.47154,227.31464,6.5105524
2.21364e+07,286.70578,204.84985,0,21.212454,209.77438,52.30757,153.32088,227.1407,18.74206
2.214e+07,287.6256,205.69171,0,22.131824,212.68225,68.644165,152.48596,226.75346,32.89331
2.21436e+07,281.71164,204.92421,0,20.539524,211.27965,81.668236,148.4467,225.32814,45.40813
2.21472e+07,268.23572,202.4379,0,18.052744,202.98889,90.26368,140.38475,223.57065,51.59032
2.21508e+07,0,196.92336,0,158.81956,48.134956,0,126.9881,476.2923,10.966581
2.21544e+07,143.23927,103.64329,0,0,369.7985,73.870224,46.862514,0,249.52328
2.2158e+07,181.84106,191.78596,0,0,359.55597,107.41446,96.01602,113.65203,229.07971
2.21616e+07,181.51529,209.78241,0,0,262.03656,120.67766,110.23619,182.07986,161.49841
2.21652e+07,164.04535,206.51973,0,0,191.56209,119.72445,104.15484,211.68146,104.45402
2.21688e+07,153.01178,199.1661,0,0,156.77728,112.08105,94.49601,219.3602,66.541466
2.21724e+07,149.5076,192.73888,0,0,143.81767,101.91681,85.58683,217.24144,40.546207
2.2176e+07,153.74138,189.0736,0,0,143.83276,92.983894,80.35155,213.35667,26.048721
2.21796e+07,162.94894,187.80025,0,0,150.0673,86.99543,79.570854,210.7242,21.049322
2.21832e+07,182.92453,189.80745,0,0.15877609,160.8199,87.03492,85.805305,212.4135,23.44791
2.21868e+07,0,191.27985,0,80.3148,52.195877,0,95.17294,419.39288,10.90486
2.21904e+07,161.9247,94.42385,0,0,328.93372,69.98407,47.612003,0,205.99217
2.2194e+07,233.40338,187.62833,0,0,345.63892,116.36591,112.66131,123.36918,210.19966
2.21976e+07,261.8478,216.81552,0,0,290.4886,148.59981,147.94627,202.27594,177.6377
2.22012e+07,270.43332,223.46056,0,0,248.25516,169.2523,159.18106,239.2387,149.87935
2.22048e+07,273.40924,222.46724,0,0,226.29372,180.40872,159.41527,250.84383,132.20607
2.22084e+07,276.4134,219.94957,0,0,219.94838,184.40286,156.52084,250.6324,123.38457
2.2212e+07,278.6547,217.4161,0,0.21313319,219.93643,183.78629,153.06218,246.1437,118.73155
2.22156e+07,278.90015,214.91304,0,0,220.9538,180.38617,149.44127,240.77203,116.06645
2.22192e+07,276.16104,212.21275,0,0,220.57104,175.18817,145.48778,235.68695,114.165016
2.22228e+07,287.0828,213.77733,0,7.9144754,229.1727,175.28851,148.76501,236.09227,117.23973
2.22264e+07,317.46704,220.09682,0,29.330187,249.4416,181.7168,159.58163,242.27339,126.40303
2.223e+07,332.30667,222.68497,0,43.66531,259.17395,184.56801,161.72852,245.07913,131.50146
2.22336e+07,303.81305,216.15405,0,41.52458,236.26028,174.38925,144.00027,234.12791,115.80012
2.22372e+07,0,198.56857,0,149.08965,0,0,104.72963,423.69553,0
2.22408e+07,0,82.12173,0,0,177.232,26.125345,22.923355,0,143.87112
2.22444e+07,0,150.99117,0,0,108.1663,13.491287,28.151497,35.621323,35.814873
2.2248e+07,0,161.03659,0,0,0,0,8.274142,65.38197,0
2.22516e+07,0,150.4812,0,0,0,0,0,77.029976,0
2.22552e+07,0,129.6922,0,0,0,0,0,87.40377,0
2.22588e+07,0,99.32857,0,0,0,0,0,101.3692,0
2.22624e+07,0,72.0092,0,0,0,0,0,115.75703,0
2.2266e+07,0,63.131714,0,0,0,0,0,129.54002,0
2.22696e+07,0,87.54535,0,0.14231546,0,0,0,150.80418,0
2.22732e+07,0,122.881294,0,123.826706,22.35012,0,0,407.7806,0
2.22768e+07,116.967834,101.48168,0,0,321.79874,0,35.198547,0,192.2455
2.22804e+07,150.01508,182.33693,0,0.46909046,308.31857,0,73.00926,111.87528,93.81949
2.2284e+07,171.31523,201.0679,0,7.490351,226.90422,0,96.41811,185.71132,1.166142
2.22876e+07,195.96068,204.73189,0,19.440523,188.64444,0,114.30815,224.14803,0
2.22912e+07,218.38155,204.37265,0,29.019304,179.83391,0.012654216,127.491005,239.0416,0
2.22948e+07,231.14299,202.36986,0,31.265652,181.16747,3.8356175,135.07799,240.34184,0
2.22984e+07,235.47365,200.08034,0,28.631962,184.18494,13.028703,138.09485,236.0577,0
2.2302e+07,241.3173,199.67453,0,28.487188,190.55363,27.023287,140.18277,232.41095,0
2.23056e+07,254.69424,202.13968,0,34.44925,201.97229,45.457836,144.28682,232.18405,4.511631
2.23092e+07,282.60226,208.91882,0,50.956345,222.10556,69.44696,153.28583,237.37903,22.062029
2.23128e+07,318.5406,217.8148,0,72.47412,246.23651,96.41935,164.59692,245.49606,47.22071
2.23164e+07,334.15854,221.81584,0,83.18312,256.75082,117.4076,168.10881,248.9704,68.14318
2.232e+07,305.2952,216.88678,0,78.979485,237.1369,124.52561,154.1385,240.87804,69.912575
2.23236e+07,0,201.06683,0,239.88487,4.728216,0,119.015434,494.68597,0
2.23272e+07,0,94.476944,0,0,229.94695,42.203377,29.229534,0,190.83652
2.23308e+07,0,165.15498,0,0,115.33692,23.849024,38.631775,38.302,63.319786
2.23344e+07,0,171.04823,0,0,0,0,21.558187,64.48231,0
2.2338e+07,0,159.84642,0,0,0,0,0,84.830414,0
2.23416e+07,0,142.42311,0,0,0,0,0,98.648094,0
2.23452e+07,0,122.18378,0,0,0,0,0,109.59127,0
2.23488e+07,0,93.7365,0,0,0,0,0,123.07588,0
2.23524e+07,0,76.348976,0,0,0,0,0,139.17972,0
2.2356e+07,0,91.1963,0,0.14035971,0.5132721,0,0,158.79622,0
2.23596e+07,0,119.99238,0,102.72908,21.24243,0,0,394.27487,0
2.23632e+07,95.36333,96.8699,0,0,310.35263,0,33.69251,0,188.00923
2.23668e+07,130.32849,179.39804,0,5.2088747,304.4784,0,72.98635,113.86795,102.81095
2.23704e+07,151.4348,198.69296,0,12.388062,226.11482,0,96.726746,188.5274,17.023432
2.2374e+07,172.7858,202.27588,0,21.230402,186.29666,0.034897044,114.29948,226.36858,0
2.23776e+07,194.33311,202.19136,0,29.563822,176.4522,5.503279,127.67563,241.04573,0
2.23812e+07,215.38797,202.6128,0,37.438507,182.34534,18.624691,138.2493,244.62682,0
2.23848e+07,237.17834,204.68607,0,45.851078,195.37175,36.869358,147.24629,244.7983,0.19630705
2.23884e+07,256.5533,207.50676,0,52.87112,208.85547,57.130905,154.39192,244.3556,8.055031
2.2392e+07,277.42966,211.7707,0,61.772255,223.58978,78.82348,161.5418,245.7141,25.073036
2.23956e+07,301.23724,217.32336,0,73.09403,239.79442,101.44071,169.22812,249.16621,47.500305
2.23992e+07,314.66254,220.55264,0,78.46839,248.94164,120.79737,172.50926,250.88205,68.10962
2.24028e+07,300.40848,217.16602,0,70.308044,240.78488,130.56772,162.8384,246.2921,78.62354
2.24064e+07,249.43132,205.84639,0,50.367073,207.63147,125.21749,136.07954,232.7626,69.641716
2.241e+07,0,190.06477,0,162.43349,28.737928,0,101.399734,456.37463,0.128694
2.24136e+07,98.13357,101.07462,0,0,351.72736,60.603756,38.52284,0,239.52293
2.24172e+07,63.21121,182.13167,0,4.3459105,321.5704,77.394585,65.55859,101.56457,194.91646
2.24208e+07,0,184.11024,0,0,159.15344,53.146114,46.081154,142.9486,71.15945
2.24244e+07,0,170.33081,0,0,51.049007,18.542746,16.819078,159.93188,0
2.2428e+07,0,153.62523,0,0,0,0,0,167.90773,0
2.24316e+07,0,121.13172,0,0,0,0,0,172.56578,0
2.24352e+07,0,91.54789,0,0,0,0,0,177.4657,0
2.24388e+07,0,95.053764,0,0,0.5983404,0,0,184.3307,0
2.24424e+07,0.55085945,122.99894,0,4.2798886,33.155525,0,2.4590945,197.33774,0
2.2446e+07,0,148.99933,0,153.55992,40.316956,0,22.573807,456.66183,0
2.24496e+07,142.35623,111.82714,0,0,392.7215,25.12497,50.659508,0,241.04117
2.24532e+07,200.17488,205.15916,0,32.336403,394.16837,34.766525,112.25418,131.69905,200.7574
2.24568e+07,229.6941,226.35828,0,53.42041,305.0692,46.878136,146.7494,216.8239,134.31564
2.24604e+07,248.16058,228.52568,0,63.527115,250.90576,61.39457,166.06195,258.23868,88.88325
2.2464e+07,264.31955,226.75032,0,69.715,231.65038,77.74047,174.98724,273.0396,65.836685
2.24676e+07,280.92178,225.91824,0,75.33459,232.35489,95.382126,178.77031,275.3641,59.901608
2.24712e+07,296.9921,226.6248,0,80.556755,241.03725,113.379555,180.95195,273.3994,65.158585
2.24748e+07,311.29315,228.27017,0,84.825356,251.178,130.7098,182.62651,270.87042,76.69929
2.24784e+07,323.1874,230.28859,0,88.01671,260.1502,146.59123,184.13281,269.09985,90.94577
2.2482e+07,337.3736,233.55724,0,93.85615,270.40228,161.78879,187.6664,269.59406,107.17512
2.24856e+07,349.63947,236.55139,0,99.9583,279.06335,174.90169,190.3767,270.76575,122.74336
2.24892e+07,340.13287,234.33952,0,96.327705,273.91284,180.18883,182.85802,267.1794,130.36932
2.24928e+07,286.5086,224.72339,0,80.52709,227.57718,171.26254,160.89615,245.6081,111.77768
2.24964e+07,0,206.996,0,206.1708,0,0,123.862305,423.1088,0
2.25e+07,0,95.1696,0,0,213.68703,28.26105,32.94706,0,177.11034
2.25036e+07,0,169.95003,0,0,110.38994,12.552605,47.525017,24.667316,42.298767
2.25072e+07,0,177.35732,0,0,0,0,30.637068,56.901936,0
2.25108e+07,0,169.09642,0,0,0,0,7.016142,85.114296,0
2.25144e+07,0,158.14844,0,0,0,0,0,106.457115,0
2.2518e+07,0,151.97914,0,0,0,0,0,124.31651,0
2.25216e+07,0,146.23816,0,0,0,0,0,139.60934,0
2.25252e+07,0,141.568,0,0.7440005,13.297164,0,0.012265514,154.86832,0
2.25288e+07,11.45763,152.32462,0,14.109885,56.811092,0,14.074601,174.4135,0
2.25324e+07,0,169.60793,0,184.21059,46.432476,0,44.115257,450.57632,0
2.2536e+07,172.59814,120.89481,0,0,431.1161,50.496777,60.57164,0,258.37003
2.25396e+07,246.92374,222.3037,0,43.479168,434.7859,77.31549,135.8569,125.10272,206.7907
2.25432e+07,284.44412,247.05162,0,72.328476,339.4658,99.460785,178.27083,209.87689,130.38197
2.25468e+07,310.68985,251.94466,0,89.94189,283.35916,120.66768,200.94034,254.19879,82.45888
2.25504e+07,336.88632,253.04108,0,104.351,267.4647,141.9826,211.67485,273.88522,62.39029
2.2554e+07,364.18896,255.1089,0,117.93426,273.92987,163.1215,218.12944,281.55865,62.575134
2.25576e+07,390.45883,258.52942,0,130.1735,288.79282,183.30083,223.19588,284.56427,75.418236
2.25612e+07,408.75415,261.29755,0,136.69493,301.32825,200.40274,225.40791,284.95477,93.15814
2.25648e+07,420.59744,263.64432,0.88759875,140.06978,310.4575,214.43178,226.37553,284.96283,112.42516
2.25684e+07,431.19003,266.20544,3.9909763,143.56293,318.6949,226.18948,227.6349,285.91318,131.59964
2.2572e+07,431.84686,266.6736,6.039144,142.61049,320.55597,233.4725,225.2124,285.51666,146.69911
2.25756e+07,409.03784,261.37946,3.2344513,131.09128,307.8026,231.79346,212.31982,279.79492,152.3602
2.25792e+07,329.6842,246.57085,0,101.587715,240.0626,213.16501,182.59322,249.76418,125.04849
2.25828e+07,0,223.68065,0,210.74619,0,0,139.51787,396.8371,0
2.25864e+07,0,95.09536,0,0,205.35783,26.970272,32.664677,0,166.13828
2.259e+07,0,174.9154,0,0,116.34627,16.33433,50.642235,25.747183,36.14124
2.25936e+07,0,187.02524,0,0,0,0,38.398804,59.787125,0
2.25972e+07,0,179.12791,0,0,0,0,15.108587,85.83109,0
2.26008e+07,0,161.21661,0,0,0,0,0,99.72763,0
2.26044e+07,0,141.30402,0,0,0,0,0,111.113075,0
2.2608e+07,0,123.83798,0,0,0,0,0,122.85321,0
2.26116e+07,0,112.60737,0,0,0,0,0,139.4383,0
2.26152e+07,0.759557,128.97946,0,5.188171,20.796465,0,3.08063,164.06648,0
2.26188e+07,0,154.47235,0,171.54474,35.609158,0,25.25323,441.615,0
2.26224e+07,138.81375,110.91956,0,0,371.26523,26.037619,49.79202,0,221.97212
2.2626e+07,194.83022,205.82501,0,26.88919,367.1985,36.47631,111.54583,119.0675,151.7799
2.26296e+07,226.66968,229.98688,0,48.407413,279.90875,49.848907,148.4333,200.24477,70.276924
2.26332e+07,248.42671,234.03851,0,60.399742,231.73264,65.390434,169.85757,241.36156,22.561289
2.26368e+07,259.6166,231.2296,0,62.88941,211.76917,80.74238,177.16922,255.55374,0.90914357
2.26404e+07,268.42645,228.35817,0,63.764896,209.2339,96.44287,178.06209,257.453,0.75911075
2.2644e+07,279.06036,227.34547,0,66.13061,215.73425,112.34053,178.01111,255.78969,10.478282
2.26476e+07,288.1867,227.28105,0,67.79939,223.63806,127.12559,177.5408,253.54828,26.848349
2.26512e+07,296.2474,227.85545,0,69.14046,231.07538,140.4124,177.37169,252.1617,46.01205
2.26548e+07,304.4111,229.06647,0,71.119446,238.23503,152.34666,178.09598,252.13783,65.71201
2.26584e+07,310.9671,230.13806,0,73.11759,243.99408,162.27296,178.34904,252.7094,83.7313
2.2662e+07,303.39114,227.90663,0,69.76109,240.79318,166.22375,171.66258,250.4471,95.19998
2.26656e+07,270.18756,219.59724,0,57.614178,219.36658,159.2389,152.04155,242.88072,91.4395
2.26692e+07,0,202.39064,0,162.1402,31.732803,0,114.97795,465.5238,4.3845367
2.26728e+07,60.194912,87.233,0,0,273.70306,50.52677,27.812101,0,181.90274
2.26764e+07,37.56331,163.26205,0,0,248.52986,63.178043,45.061413,98.64298,144.5185
2.268e+07,0.45250493,178.18243,0,0,158.00537,57.93615,38.02772,156.13261,73.09522
2.26836e+07,0,172.08176,0,0,88.59713,39.090225,17.781492,178.90225,12.868416
2.26872e+07,0,158.17348,0,0,38.39307,9.927868,0,179.7949,0
2.26908e+07,0,145.84149,0,0,16.77486,0,0,173.87129,0
2.26944e+07,0,137.7084,0,0,15.911148,0,0,169.68602,0
2.2698e+07,1.5972292,140.625,0,0,42.517754,0,0,173.9558,0
2.27016e+07,47.952236,154.54234,0,0.17408378,87.981255,0.29490456,10.610748,188.32597,0
2.27052e+07,0,166.84877,0,83.77331,47.28271,0,32.511612,405.42575,0
2.27088e+07,136.56047,88.705734,0,0,304.62885,48.41411,38.24055,0,165.30582
2.27124e+07,189.4144,174.08951,0,0,314.2538,77.7865,88.0107,118.93092,153.57272
2.2716e+07,210.0346,199.96819,0,0,258.1043,99.20983,117.01009,195.22408,119.171616
2.27196e+07,222.06071,206.89638,0,0,220.24779,115.54802,132.5727,232.25629,94.231636
2.27232e+07,228.14984,206.20464,0,0,202.79404,126.73925,136.4192,243.5131,78.2431
2.27268e+07,224.89435,201.99403,0,0,193.32875,132.34976,132.66095,240.83737,68.28658
2.27304e+07,225.378,199.39677,0,0,192.79681,136.07068,130.2086,235.81621,65.47208
2.2734e+07,246.24405,202.56676,0,8.001604,207.35243,142.95671,136.78947,236.14413,72.54493
2.27376e+07,281.4249,209.61195,0,27.608232,230.52911,153.45909,149.4658,241.04176,87.1119
2.27412e+07,316.8996,217.25487,0,47.839993,252.94182,165.52623,162.23756,247.17691,104.79296
2.27448e+07,343.39737,222.91649,0,62.77623,269.00156,176.37773,170.30742,251.70605,121.15879
2.27484e+07,330.80716,219.0739,0,55.87626,260.32074,176.83232,160.3797,246.52747,125.30228
2.2752e+07,261.50128,203.56169,0,25.882328,209.4191,158.69543,128.80792,223.41005,101.669044
2.27556e+07,0,181.39102,0,66.61108,0,0,84.08062,358.07162,0
2.27592e+07,9.858643,72.13313,0,0,169.26842,25.231428,16.289652,0,126.98455
2.27628e+07,0,135.8269,0,0,143.40494,19.282822,15.554578,64.066414,57.425663
2.27664e+07,0,146.72801,0,0,52.32357,0,0,99.44621,0
2.277e+07,0,143.07635,0,0,0,0,0,117.72684,0
2.27736e+07,0,132.44402,0,0,0,0,0,125.71573,0
2.27772e+07,0,113.91419,0,0,0,0,0,128.13986,0
2.27808e+07,0,88.41045,0,0,0,0,0,133.49274,0
2.27844e+07,0,80.07255,0,0,0.1636574,0,0,145.12509,0
2.2788e+07,4.0282655,102.63994,0,0.26078048,34.50318,0,0,165.298,0
2.27916e+07,0,134.3627,0,135.24756,46.081104,0,2.875718,425.57523,0
2.27952e+07,170.3318,112.63668,0,0,422.11224,29.88827,44.132393,0,252.50233
2.27988e+07,250.53104,205.2499,0,30.364016,434.83453,44.547493,96.652626,126.40903,209.07623
2.28024e+07,294.8282,227.13225,0,54.98452,352.5575,61.314148,127.98154,209.19829,139.60602
2.2806e+07,325.9163,231.35559,0,72.784836,297.6258,80.75894,149.29797,251.50633,95.15319
2.28096e+07,353.46478,232.42499,0,87.880806,278.89462,102.24535,165.54399,269.23233,75.4006
2.28132e+07,380.84943,234.91347,0,102.50656,283.2667,124.857735,179.05254,275.46637,74.16401
2.28168e+07,409.59277,239.76686,0,118.034515,298.78256,148.03513,191.37825,278.36682,85.71483
2.28204e+07,435.5686,245.36826,0,131.20534,315.83566,170.13605,201.7399,280.3622,103.68797
2.2824e+07,454.44653,250.34314,0.3473838,139.94102,329.08292,189.89232,209.43011,281.8785,123.29029
2.28276e+07,471.09152,255.42949,4.270876,147.8866,340.8781,207.93979,215.95071,284.27563,143.24692
2.28312e+07,475.26013,257.61282,6.931047,148.55252,344.54745,221.03444,217.02298,284.471,158.30841
2.28348e+07,441.3341,250.42459,0,128.95177,324.44427,221.04085,200.67662,275.60605,159.42612
2.28384e+07,345.99237,230.55806,0,83.90014,256.68515,199.69254,161.69557,246.58838,130.12943
2.2842e+07,0,201.95741,0,134.92255,0,0,109.72639,362.17566,0
2.28456e+07,0,71.3486,0,0,74.8166,0,18.389912,0,63.347935
2.28492e+07,0,136.87665,0,0,0,0,25.824306,0,0
2.28528e+07,0,148.89514,0,0,0,0,15.885886,0,0
2.28564e+07,0,142.52098,0,0,0,0,0.252682,0,0
2.286e+07,0,120.861435,0,0,0,0,0,2.1568506,0
2.28636e+07,0,84.53783,0,0,0,0,0,15.743935,0
2.28672e+07,0,54.03162,0,0,0,0,0,35.833984,0
2.28708e+07,0,51.32202,0,0,0,0,0,61.582207,0
2.28744e+07,0,81.91454,0,0,0,0,0,94.45182,0
2.2878e+07,0,115.6717,0,93.678505,0,0,6.3076234,341.2122,0
2.28816e+07,63.12472,100.96648,0,0,280.4126,0,42.1517,0,191.11343
2.28852e+07,77.70726,181.97925,0,0.48731607,250.84335,0,92.34991,96.128075,47.9855
2.28888e+07,95.65477,199.58096,0,6.142539,159.13023,0,120.747536,162.19337,0
2.28924e+07,117.5566,200.96909,0,13.570868,115.544266,0,137.56013,196.23526,0
2.2896e+07,143.7715,199.9386,0,22.885303,108.8231,0,148.24246,211.2828,0
2.28996e+07,171.20174,200.13846,0,32.063885,120.18697,0,154.86255,216.96419,0
2.29032e+07,196.38481,201.67787,0,39.56286,136.7517,0,158.74968,218.94266,0
2.29068e+07,221.60312,205.18465,0,48.478867,155.76306,0,162.71964,221.27576,0
2.29104e+07,249.55176,210.84033,0,60.6935,177.03304,0.31032488,168.4391,225.7358,0
2.2914e+07,278.40387,217.60588,0,74.15967,198.50713,9.377365,175.34982,231.71214,0
2.29176e+07,295.4176,221.8114,0,80.56189,211.90242,24.589962,178.49368,235.439,0
2.29212e+07,276.29895,217.20538,0,67.57682,202.29636,34.29792,166.19559,230.3476,0
2.29248e+07,198.38852,200.72043,0,30.43827,146.06224,28.579689,132.68872,206.63931,0
2.29284e+07,0,174.30988,0,47.2565,0,0,84.552765,284.1376,0
2.2932e+07,0,52.641315,0,0,0,0,8.008009,0,0
2.29356e+07,0,103.782104,0,0,0,0,3.632753,0,0
2.29392e+07,0,111.389114,0,0,0,0,0,0,0
2.29428e+07,0,102.47117,0,0,0,0,0,0,0
2.29464e+07,0,80.22465,0,0,0,0,0,0,0
2.295e+07,0,45.560986,0,0,0,0,0,0,0
2.29536e+07,0,22.890812,0,0,0,0,0,0,0
2.29572e+07,0,30.603006,0,0,0,0,0,3.77271,0
